node,P1,P2,P3,P4,S1,S2,S3,S4
P1,1.774674568293917e-11,-1.060355638748173e-11,-3.799731556380582e-14,-2.752433246118434e-15,-2.467041062756672e-12,-1.586338122030266e-13,-3.528274831818144e-14,-3.626291673197341e-14
P2,-1.060355638748173e-11,2.620387656403456e-11,-1.055716607598853e-11,-3.732226631870572e-14,-1.377058275218149e-12,-1.160358505978638e-12,-9.396797411431333e-14,-3.995553650631486e-15
P3,-3.799731556380582e-14,-1.055716607598853e-11,2.622290528237029e-11,-1.059473304823944e-11,-1.267911830365418e-13,-1.292314781634189e-12,-1.158701090786588e-12,-1.006782064802978e-13
P4,-2.752433246118435e-15,-3.732226631870573e-14,-1.059473304823943e-11,1.834807025064936e-11,-1.381860270605935e-14,-1.358618108901062e-13,-1.385676222596428e-12,-2.273023041443292e-12
S1,-2.467041062756671e-12,-1.377058275218149e-12,-1.267911830365417e-13,-1.381860270605935e-14,1.892574641485791e-11,-1.272972817572569e-11,-3.527280671165007e-13,-2.504053841030595e-13
S2,-1.586338122030265e-13,-1.160358505978638e-12,-1.292314781634189e-12,-1.358618108901062e-13,-1.272972817572569e-11,2.892164068627761e-11,-1.250688069401637e-11,-3.635986580102446e-13
S3,-3.528274831818144e-14,-9.396797411431328e-14,-1.158701090786587e-12,-1.385676222596428e-12,-3.527280671165008e-13,-1.250688069401637e-11,2.892875559436247e-11,-1.278714563823898e-11
S4,-3.626291673197339e-14,-3.995553650631484e-15,-1.006782064802978e-13,-2.273023041443292e-12,-2.504053841030595e-13,-3.635986580102446e-13,-1.278714563823898e-11,1.823467342545769e-11
