node,P1,P2,P3,P4,S1,S2,S3,S4
P1,1.409312678951197e-11,-7.182218936622014e-12,-6.364286485365838e-14,-5.881407942954144e-15,-1.917373667052743e-12,-4.887061071020734e-13,-6.757920382674546e-14,-2.416307136021984e-14
P2,-7.182218936622014e-12,1.888818018979885e-11,-7.110514383902727e-12,-6.365089912696918e-14,-4.612656749764710e-13,-1.028787898199976e-12,-4.219814320949117e-13,-5.034228572528569e-14
P3,-6.364286485365838e-14,-7.110514383902727e-12,1.890975092892106e-11,-7.203302075858238e-12,-5.035676830507877e-14,-4.218156092071049e-13,-1.029013658435697e-12,-4.610259510629337e-13
P4,-5.881407942954144e-15,-6.365089912696918e-14,-7.203302075858238e-12,1.411316260483722e-11,-2.413279222794811e-14,-6.755839782298872e-14,-4.890299630796888e-13,-1.916917982850679e-12
S1,-1.917373667052743e-12,-4.612656749764710e-13,-5.035676830507877e-14,-2.413279222794811e-14,1.445760899892641e-11,-9.296702896994868e-12,-4.085815469389539e-13,-2.658000857861226e-13
S2,-4.887061071020734e-13,-1.028787898199976e-12,-4.218156092071049e-13,-6.755839782298872e-14,-9.296702896994868e-12,2.133222052824098e-11,-8.985110206673621e-12,-4.087421685240888e-13
S3,-6.757920382674546e-14,-4.219814320949117e-13,-1.029013658435697e-12,-4.890299630796888e-13,-4.085815469389539e-13,-8.985110206673621e-12,2.133501943660822e-11,-9.299080140837568e-12
S4,-2.416307136021984e-14,-5.034228572528569e-14,-4.610259510629337e-13,-1.916917982850679e-12,-2.658000857861226e-13,-4.087421685240888e-13,-9.299080140837568e-12,1.446075819312078e-11
