node,P1,P2,P3,P4,S1,S2,S3,S4
P1,8.778999473464380e-08,6.897403090181416e-08,5.539386031723863e-08,4.558292520447311e-08,5.980267861360891e-08,5.337257634626303e-08,4.577811673614737e-08,3.868349175237609e-08
P2,6.897403090181416e-08,8.917113029251823e-08,6.964866253674202e-08,5.539368950836476e-08,6.045928326025387e-08,6.077468930201325e-08,5.370956979934921e-08,4.548251868599303e-08
P3,5.539386031723863e-08,6.964866253674202e-08,8.917090034609866e-08,6.897353276318546e-08,5.370963962852878e-08,6.077452527449215e-08,6.045873579375900e-08,5.275863412065586e-08
P4,4.558292520447311e-08,5.539368950836476e-08,6.897353276318546e-08,8.779926904335037e-08,4.577795233299888e-08,5.337218553067360e-08,5.980175709626257e-08,5.884031871066646e-08
S1,5.980267861360891e-08,6.045928326025387e-08,5.370963962852878e-08,4.577795233299888e-08,8.227436383913048e-08,6.197457395434238e-08,4.932701027165327e-08,4.089792980963677e-08
S2,5.337257634626303e-08,6.077468930201325e-08,6.077452527449215e-08,5.337218553067360e-08,6.197457395434238e-08,8.291201272239659e-08,6.197507926026658e-08,4.871137974733750e-08
S3,4.577811673614737e-08,5.370956979934921e-08,6.045873579375900e-08,5.980175709626257e-08,4.932701027165327e-08,6.197507926026658e-08,8.229589559087039e-08,6.073798401384562e-08
S4,3.868349175237609e-08,4.548251868599303e-08,5.275863412065586e-08,5.884031871066646e-08,4.089792980963677e-08,4.871137974733750e-08,6.073798401384562e-08,8.040226357169167e-08
