node,P1,P2,P3,P4,S1,S2,S3,S4
P1,1.426858944477784e-11,-6.927041803747787e-12,-2.842310911378401e-14,-2.200774245448266e-15,-2.579072105334743e-12,-1.618424804198138e-13,-3.465100358768192e-14,-3.453151692387409e-14
P2,-6.927041803747785e-12,1.925373287209548e-11,-6.887081473437988e-12,-2.799325725853886e-14,-1.405428595565660e-12,-1.346076682644268e-12,-9.674023340628601e-14,-3.133147806461714e-15
P3,-2.842310911378401e-14,-6.887081473437987e-12,1.926184287613286e-11,-6.910679206506404e-12,-9.721179791553211e-14,-1.344283468991328e-12,-1.343672789672707e-12,-1.021299254703895e-13
P4,-2.200774245448265e-15,-2.799325725853884e-14,-6.910679206506405e-12,1.484239780466413e-11,-1.160679868488555e-14,-1.062236539843725e-13,-1.415543926595407e-12,-2.372534209760716e-12
S1,-2.579072105334742e-12,-1.405428595565661e-12,-9.721179791553201e-14,-1.160679868488555e-14,1.486870423486372e-11,-8.578956483830470e-12,-3.414651683779026e-13,-2.370818286514589e-13
S2,-1.618424804198137e-13,-1.346076682644267e-12,-1.344283468991327e-12,-1.062236539843725e-13,-8.578956483830473e-12,2.091663078322458e-11,-8.427175538695339e-12,-3.522679658924945e-13
S3,-3.465100358768190e-14,-9.674023340628601e-14,-1.343672789672707e-12,-1.415543926595407e-12,-3.414651683779025e-13,-8.427175538695334e-12,2.094242561003642e-11,-8.651575259870498e-12
S4,-3.453151692387410e-14,-3.133147806461715e-15,-1.021299254703895e-13,-2.372534209760716e-12,-2.370818286514589e-13,-3.522679658924946e-13,-8.651575259870501e-12,1.418616246076283e-11
