epoch,train_loss,val_loss
1,25.330681188901266,2.005021240976122
2,1.4040587723255158,1.3167180021603901
3,1.2029860377311707,1.0514486167165968
4,1.0355223417282104,1.3277190658781264
5,1.0849982698758442,1.2325866685973272
6,1.0258791108926137,1.1301489339934454
7,0.933511863152186,0.8416119482782152
8,0.916474437713623,0.6604118115372128
9,0.7548410693804423,0.555927445491155
10,0.6328493674596151,0.5121884180439843
11,0.6179933110872905,0.6291758682992723
12,0.5207244873046875,0.41282597846455044
13,0.43581169346968335,0.4938299059867859
14,0.549369016289711,0.3687914725806978
15,0.4825767109791438,0.3389526771174537
16,0.41022552698850634,0.48423947890599567
17,0.3601718291640282,0.3942008035050498
18,0.37182653148969014,0.2906539887189865
19,0.2999147812525431,0.3443986061546538
20,0.2637626871466637,0.25902415812015533
21,0.23117087682088217,0.26745391968223786
22,0.3407833158969879,0.32326971656746334
23,0.3452779769897461,0.2437821328639984
24,0.3090097000201543,0.313406131333775
25,0.23566799064477284,0.31795818275875515
26,0.25337857951720555,0.21034899022844103
27,0.20312049041191738,0.20861240724722543
28,0.20227186207969983,0.323903469575776
29,0.1941936862965425,0.1629051466782888
30,0.17097277988990148,0.18051771405670378
31,0.17281372944513956,0.23717697958151499
32,0.18549607942501703,0.17563359025451872
33,0.15931544055541355,0.18278706156545216
34,0.19514974455038706,0.2077582503358523
35,0.19121833617488543,0.2278582884205712
36,0.17368070483207704,0.169976274172465
37,0.1740193565686544,0.21948451217677858
38,0.20014285321036976,0.22278407795561683
39,0.16110469177365302,0.16350502024094263
40,0.16542778114477794,0.20881194290187624
41,0.17418024788300196,0.2199468505051401
42,0.3359364504615466,0.4234948803981145
43,0.35586021741231283,0.32016147010856205
44,0.21938312922914824,0.21835747526751625
45,0.1987454374631246,0.23139619992838967
46,0.23578525806466738,0.3918211708466212
47,0.2349023920794328,0.21121679411994088
48,0.15150661394000053,0.16481487452983856
49,0.15672859797875086,0.19113497270478141
50,0.12467423478762309,0.12062386216388808
51,0.11022618934512138,0.12032939907577303
52,0.12433563222487767,0.15762434817022747
53,0.10449870352943738,0.09750151096118821
54,0.09711814572413763,0.09234584619601567
55,0.08314613824089369,0.09015612221426433
