case,mode,parameter_mape_percent,observed_response_mae,full_response_mae,error_R_p_percent,error_R_s_percent,error_L_leak_percent,error_L_common_percent,error_C_long_p_percent,error_C_long_s_percent,error_C_ground_percent,error_C_ps_percent,frequency_design
29,selected4,3.8471203496298734,0.00029474743879038395,0.00022295304537700623,2.8026901757030487,2.795066830161974,0.0052941627676439396,7.46212051112487,3.849303971372009,5.490884456341105,4.018478909754353,4.353123779813983,uniform6
29,lowrank4,2.2667878800053916,0.00015485955432862567,0.00012761996170351447,0.5115596003664846,0.5519431595744417,0.006927661687083919,4.674331386490427,1.3505615347251365,5.810262102971963,2.1622370552931924,3.066480538934402,uniform6
30,full8,8.385638658698682,0.0009463354057868288,0.0005751603583193033,4.0506295814495274,4.082128603240309,0.06176670519754124,4.935305022987602,25.044164274966786,13.312347216067222,7.830784697944337,7.7679831677361255,uniform6
30,selected4,3.9068074183718355,0.000547590174090471,0.0003387727738235376,3.5953325995374374,3.6609833971716688,0.025417839931085595,3.0906346088842795,2.119922500800542,5.699826557446452,3.996467525788916,9.065874317414302,uniform6
30,lowrank4,4.630642103316102,0.0005384692049412057,0.00035944282838305314,3.8483129602166155,3.8823144657312847,0.03768505674153211,7.1666552350781565,6.074965271865418,5.228346570635023,2.1719180752110767,8.634939191049718,uniform6
31,full8,28.350272638275122,0.006759747414020827,0.005172839876911309,22.23759551401725,30.761080493892834,0.16764432774472038,44.294854714624506,39.80153626678871,53.67345261378345,3.9074696503231143,31.958547525026404,uniform6
31,selected4,7.172067210486692,0.0007672947169998848,0.0005552300408249908,6.16894100567984,4.846852020683789,0.0726077552635207,0.7429353218322055,3.5233323629874524,6.089286212195654,11.763350418964846,24.169232586286228,uniform6
31,lowrank4,7.221477700413658,0.0006131092219414187,0.0004612732626026191,7.062431951861914,5.695890965981853,0.04279404467824044,5.816417372460236,6.34302974506149,5.505121934901802,8.43851642310588,18.867619165257853,uniform6
32,full8,16.478888698167136,0.002160628192515752,0.001614855602548767,12.166357659510707,13.706784002455286,0.18871583844233264,18.414259953791866,18.91074930349769,34.16109428634733,18.05175010846427,16.231398432827604,uniform6
32,selected4,6.281242161486979,0.000690240747963691,0.0005241756212771696,7.620837540213676,6.90717319614691,0.09671295796066515,6.737475019412653,3.422971653033091,5.158367085551485,7.548010878118538,12.758388961458811,uniform6
32,lowrank4,5.128895802776078,0.0008629814922176558,0.0006177757069428557,5.796404078738471,5.219448832551199,0.0695942653889059,10.052221954326157,1.5565386262634817,4.664528722189587,3.568779053388327,10.103650889362491,uniform6
33,full8,11.87405267655751,0.005559483839833698,0.004548084822431423,27.10115739049398,37.35514234337289,0.01886785002253033,9.714311157483891,8.650988831770313,8.293041172360361,3.15213780818997,0.7067748587661349,uniform6
33,selected4,2.618620608438914,0.0001526660373501303,0.00011951488408081498,5.734452745176677,5.243050014503026,0.004459853875693476,2.2937260153295114,2.1823375428292047,3.3135244980097456,0.301804533110861,1.8756096646765918,uniform6
33,lowrank4,3.086614876789327,0.0001977499442244557,0.00015818994023814094,5.16273338259523,4.715031047847706,0.0032750560832184306,4.323141542413489,4.369208913389522,3.5758641771536093,0.5118027194190633,2.0318621754127797,uniform6
34,full8,15.798460644679807,0.0040715212574839975,0.0033339715369091125,33.83076390968387,26.222118247835404,0.3767368809710958,0.8781435833693729,25.844817729170245,22.306607230296027,9.276423877093599,7.652073699018835,uniform6
34,selected4,4.764789974418651,0.0009297003621910951,0.0008968794226667778,4.092076773112141,5.135846509619391,0.3613639762411691,5.347568636805877,7.192359461129582,7.6444169821366925,0.4801056593267128,7.864581796977643,uniform6
34,lowrank4,4.051815222672671,0.0009936119465665388,0.000959155562765069,0.20706738529450153,1.0834828936645002,0.3669285643537967,6.044348760359264,8.914587665391648,7.743403612176758,0.39299705886171044,7.661705841279187,uniform6
35,full8,10.754256962335417,0.01184166482196323,0.006325429690202109,6.291446357263952,5.6570209346689655,0.33934952020329145,13.408781280095283,23.646281647140754,18.833825044886133,16.98879774004324,0.8685531743817143,uniform6
35,selected4,2.926588004019659,0.017752488703492244,0.009302202324014037,1.0581483947646242,1.1986842966146716,0.28626899107933035,4.72944816277423,3.221287452261423,0.40794515378130836,9.589652901301681,2.9212686795800025,uniform6
35,lowrank4,2.3805731271516017,0.018310174688652647,0.009579520882611185,0.2288280638290341,0.3553215909177565,0.2817724685262535,5.947998429750212,0.4176082775944945,0.267268272008514,7.7643637864710175,3.781424128115529,uniform6
