node,P1,P2,P3,P4,S1,S2,S3,S4
P1,1.404744894137231e-11,-7.151696011820947e-12,-6.360992676888886e-14,-5.878199062006128e-15,-1.914038811035083e-12,-4.885802253549602e-13,-6.757427527588078e-14,-2.413318039509768e-14
P2,-7.151696011820951e-12,1.886175946071540e-11,-7.114294970716832e-12,-6.363514349208957e-14,-4.609639940880174e-13,-1.028768105602895e-12,-4.219788608569344e-13,-5.035567275824336e-14
P3,-6.360992676888885e-14,-7.114294970716831e-12,1.888162474640278e-11,-7.169186086491809e-12,-5.025720645151781e-14,-4.220804787760175e-13,-1.029037949700159e-12,-4.612102120498868e-13
P4,-5.878199062006130e-15,-6.363514349208953e-14,-7.169186086491812e-12,1.406449501537546e-11,-2.412526611941717e-14,-6.754136979683520e-14,-4.885676045439258e-13,-1.913111907963237e-12
S1,-1.914038811035083e-12,-4.609639940880170e-13,-5.025720645151779e-14,-2.412526611941716e-14,1.439279917405022e-11,-9.235796924914005e-12,-4.084743530210200e-13,-2.655504449924298e-13
S2,-4.885802253549604e-13,-1.028768105602894e-12,-4.220804787760176e-13,-6.754136979683522e-14,-9.235796924914002e-12,2.127185116513912e-11,-8.985533222468377e-12,-4.085600404570507e-13
S3,-6.757427527588079e-14,-4.219788608569340e-13,-1.029037949700159e-12,-4.885676045439262e-13,-4.084743530210203e-13,-8.985533222468377e-12,2.128523375532314e-11,-9.249033191245703e-12
S4,-2.413318039509767e-14,-5.035567275824332e-14,-4.612102120498871e-13,-1.913111907963237e-12,-2.655504449924298e-13,-4.085600404570505e-13,-9.249033191245703e-12,1.440516777973300e-11
