state_id,split,repeat,true_ls_uh,true_cps_pf,physical_ls_uh,physical_cps_pf,physical_cps_error_pct,physical_fit_cost,load_w,temperature_c,phase_deg,cpg_pf,csg_pf,skin_coeff,leakage_dispersion,tan_delta,mode_enabled,noise_rel
270,train,2,108.65584625303747,36.55523995682597,108.15301913714318,36.22158212132152,-0.9127496793853057,0.07939050275399435,341.5454029571265,62.3668561084196,8.415108263492584,25.903859492391348,106.1916571855545,0.04346527855843305,0.007364252172410489,0.017358131743967532,1,0.0004292831072583795
270,train,3,108.65584625303747,36.55523995682597,108.15003351030485,36.22169347600343,-0.9124450590845058,0.07939934833932032,341.5454029571265,62.3668561084196,8.415108263492584,25.903859492391348,106.1916571855545,0.04346527855843305,0.007364252172410489,0.017358131743967532,1,0.0004292831072583795
271,train,0,84.20510513335466,50.76273182220757,84.65858882465069,48.43889611789035,-4.577838151926638,0.14056220469487754,919.1574910189956,54.77160423994064,47.542391777038574,36.03105234913528,58.970042527653284,0.15044303281232715,0.014482371658086777,0.03724358279258013,1,0.0009066475031897426
271,train,1,84.20510513335466,50.76273182220757,84.65326364926227,48.44309426319787,-4.569568019179989,0.14049824548796983,919.1574910189956,54.77160423994064,47.542391777038574,36.03105234913528,58.970042527653284,0.15044303281232715,0.014482371658086777,0.03724358279258013,1,0.0009066475031897426
271,train,2,84.20510513335466,50.76273182220757,84.65482130597599,48.438190706247354,-4.579227776987528,0.14056815348161789,919.1574910189956,54.77160423994064,47.542391777038574,36.03105234913528,58.970042527653284,0.15044303281232715,0.014482371658086777,0.03724358279258013,1,0.0009066475031897426
271,train,3,84.20510513335466,50.76273182220757,84.65145860544632,48.44256232745293,-4.570615905544339,0.14056246443645823,919.1574910189956,54.77160423994064,47.542391777038574,36.03105234913528,58.970042527653284,0.15044303281232715,0.014482371658086777,0.03724358279258013,1,0.0009066475031897426
272,train,0,103.95327082648873,27.11928298510611,104.17655555856042,26.155964482070562,-3.5521532909428384,0.042304427314181096,320.3246159479022,57.456478513777256,23.455027133226395,40.03571425098926,108.82212790194899,0.025977019630372522,0.014267990048974753,0.033212910816073415,0,0.0007787098748609424
272,train,1,103.95327082648873,27.11928298510611,104.170698175715,26.158289117108865,-3.5435814011934714,0.042333181721156264,320.3246159479022,57.456478513777256,23.455027133226395,40.03571425098926,108.82212790194899,0.025977019630372522,0.014267990048974753,0.033212910816073415,0,0.0007787098748609424
272,train,2,103.95327082648873,27.11928298510611,104.19031182754716,26.15204485358252,-3.5666065804719005,0.04230668198202983,320.3246159479022,57.456478513777256,23.455027133226395,40.03571425098926,108.82212790194899,0.025977019630372522,0.014267990048974753,0.033212910816073415,0,0.0007787098748609424
272,train,3,103.95327082648873,27.11928298510611,104.18196235768568,26.153506265377693,-3.5612177514384222,0.04230058228957552,320.3246159479022,57.456478513777256,23.455027133226395,40.03571425098926,108.82212790194899,0.025977019630372522,0.014267990048974753,0.033212910816073415,0,0.0007787098748609424
273,train,0,88.92659948393703,41.091698843985796,89.73148561931247,39.43201305999633,-4.038980696054566,0.1264878504936898,938.0899094045162,64.03805706184357,32.58743831515312,5.2109515061602,62.157028056681156,0.1440264150314033,0.00638599643483758,0.013415819481015206,1,0.0003570392156019807
273,train,1,88.92659948393703,41.091698843985796,89.73867339970383,39.42795111416557,-4.048865772469101,0.12643713668805812,938.0899094045162,64.03805706184357,32.58743831515312,5.2109515061602,62.157028056681156,0.1440264150314033,0.00638599643483758,0.013415819481015206,1,0.0003570392156019807
273,train,2,88.92659948393703,41.091698843985796,89.73335574029943,39.430488665967026,-4.042690433233104,0.12645482565293384,938.0899094045162,64.03805706184357,32.58743831515312,5.2109515061602,62.157028056681156,0.1440264150314033,0.00638599643483758,0.013415819481015206,1,0.0003570392156019807
273,train,3,88.92659948393703,41.091698843985796,89.7351659159024,39.42863232205445,-4.0472079975217605,0.12648241403049504,938.0899094045162,64.03805706184357,32.58743831515312,5.2109515061602,62.157028056681156,0.1440264150314033,0.00638599643483758,0.013415819481015206,1,0.0003570392156019807
274,train,0,114.22266639210284,32.41596129536629,113.67321636827434,32.492577832700285,0.23635435838499746,0.04605537843622281,479.94458959437907,75.38828094955534,47.20439723134041,33.69844824075699,23.621129095554352,0.12027149794623256,0.004485938046127558,0.0020739614963531496,0,0.0009898767632432284
274,train,1,114.22266639210284,32.41596129536629,113.68416910798649,32.48842339971106,0.22353834792839103,0.046109989191856604,479.94458959437907,75.38828094955534,47.20439723134041,33.69844824075699,23.621129095554352,0.12027149794623256,0.004485938046127558,0.0020739614963531496,0,0.0009898767632432284
274,train,2,114.22266639210284,32.41596129536629,113.66635068014706,32.492929865063196,0.2374403430322112,0.04599319259780241,479.94458959437907,75.38828094955534,47.20439723134041,33.69844824075699,23.621129095554352,0.12027149794623256,0.004485938046127558,0.0020739614963531496,0,0.0009898767632432284
274,train,3,114.22266639210284,32.41596129536629,113.67273362220462,32.48831708799198,0.22321038690291775,0.04620161775205986,479.94458959437907,75.38828094955534,47.20439723134041,33.69844824075699,23.621129095554352,0.12027149794623256,0.004485938046127558,0.0020739614963531496,0,0.0009898767632432284
275,train,0,80.86513705737889,46.56877454183996,81.17190917897595,42.85347333335819,-7.9780952903189215,0.1806446752147412,778.4931160975248,33.14897587522864,8.84688875079155,22.77615894563496,70.2862218627706,0.04722506906837225,0.017380216177552938,0.021880818456411363,1,0.0005677459173835815
275,train,1,80.86513705737889,46.56877454183996,81.17313441185115,42.85486595606034,-7.975104825751515,0.18062683485512868,778.4931160975248,33.14897587522864,8.84688875079155,22.77615894563496,70.2862218627706,0.04722506906837225,0.017380216177552938,0.021880818456411363,1,0.0005677459173835815
275,train,2,80.86513705737889,46.56877454183996,81.16326145227623,42.85659227244241,-7.971397800176843,0.18063091139284843,778.4931160975248,33.14897587522864,8.84688875079155,22.77615894563496,70.2862218627706,0.04722506906837225,0.017380216177552938,0.021880818456411363,1,0.0005677459173835815
275,train,3,80.86513705737889,46.56877454183996,81.16568258523232,42.85496765216389,-7.9748864474399594,0.18065394676747623,778.4931160975248,33.14897587522864,8.84688875079155,22.77615894563496,70.2862218627706,0.04722506906837225,0.017380216177552938,0.021880818456411363,1,0.0005677459173835815
276,train,0,85.55631975829601,38.73167183063924,86.23739434423295,37.916780347763606,-2.1039408947769775,0.12525819591205858,425.70059476420283,26.13303263206035,16.757745906710625,30.245960513129827,38.0530457617715,0.1757574821077287,0.002186049409210682,0.009954351037740708,1,0.0006702701324597002
276,train,1,85.55631975829601,38.73167183063924,86.23504516694214,37.91563356927598,-2.1069017235597913,0.1253078542179695,425.70059476420283,26.13303263206035,16.757745906710625,30.245960513129827,38.0530457617715,0.1757574821077287,0.002186049409210682,0.009954351037740708,1,0.0006702701324597002
276,train,2,85.55631975829601,38.73167183063924,86.24216524114476,37.91169190575659,-2.1170785719453433,0.1252913964181978,425.70059476420283,26.13303263206035,16.757745906710625,30.245960513129827,38.0530457617715,0.1757574821077287,0.002186049409210682,0.009954351037740708,1,0.0006702701324597002
276,train,3,85.55631975829601,38.73167183063924,86.2444652518436,37.91324518672185,-2.113068208096202,0.12532601540789787,425.70059476420283,26.13303263206035,16.757745906710625,30.245960513129827,38.0530457617715,0.1757574821077287,0.002186049409210682,0.009954351037740708,1,0.0006702701324597002
277,train,0,109.71710339933634,22.880580395460132,111.11218157489733,20.86427368223872,-8.812305799819121,0.13194513919282844,618.5566906817257,82.41209483705461,39.20269678533077,18.005294241011143,85.46017544344068,0.012526514567434787,0.019758230075240135,0.02983964800834656,1,0.0002490456117317081
277,train,1,109.71710339933634,22.880580395460132,111.11321481676984,20.864264274459856,-8.812346916690725,0.1319572326339897,618.5566906817257,82.41209483705461,39.20269678533077,18.005294241011143,85.46017544344068,0.012526514567434787,0.019758230075240135,0.02983964800834656,1,0.0002490456117317081
277,train,2,109.71710339933634,22.880580395460132,111.10880100532955,20.8651411850961,-8.808514362528696,0.13196830393915043,618.5566906817257,82.41209483705461,39.20269678533077,18.005294241011143,85.46017544344068,0.012526514567434787,0.019758230075240135,0.02983964800834656,1,0.0002490456117317081
277,train,3,109.71710339933634,22.880580395460132,111.1120675792528,20.864428739997177,-8.811628117016612,0.1319513370437827,618.5566906817257,82.41209483705461,39.20269678533077,18.005294241011143,85.46017544344068,0.012526514567434787,0.019758230075240135,0.02983964800834656,1,0.0002490456117317081
278,train,0,93.46927227638662,51.71245350316167,94.23143599249337,49.811853103305,-3.675324358262113,0.10760854165368797,160.32332959584892,73.1962723005563,41.05792872607708,46.404918036423624,94.40107462927698,0.08299944553524255,0.011577724441885949,0.03599656946957112,1,0.0008818841182626784
278,train,1,93.46927227638662,51.71245350316167,94.22576049465536,49.814896230948996,-3.669439648800763,0.10754224948994097,160.32332959584892,73.1962723005563,41.05792872607708,46.404918036423624,94.40107462927698,0.08299944553524255,0.011577724441885949,0.03599656946957112,1,0.0008818841182626784
278,train,2,93.46927227638662,51.71245350316167,94.21960053477223,49.81945192965827,-3.660629974533436,0.10755192836979557,160.32332959584892,73.1962723005563,41.05792872607708,46.404918036423624,94.40107462927698,0.08299944553524255,0.011577724441885949,0.03599656946957112,1,0.0008818841182626784
278,train,3,93.46927227638662,51.71245350316167,94.21690856950657,49.822069062982905,-3.6555690401794436,0.10760861457566745,160.32332959584892,73.1962723005563,41.05792872607708,46.404918036423624,94.40107462927698,0.08299944553524255,0.011577724441885949,0.03599656946957112,1,0.0008818841182626784
279,train,0,99.2991979252547,35.688315832987435,98.12621387079292,35.55006706263561,-0.38737824165979334,0.021464277803067533,883.9626585599035,48.29026865307242,14.887879833579063,13.074278314597903,46.99395485688001,0.11121655678376555,0.008998137302696704,0.016121038123965262,0,0.0004593071472831071
279,train,1,99.2991979252547,35.688315832987435,98.12723564745916,35.549148371898816,-0.38995244757383807,0.021497573244901803,883.9626585599035,48.29026865307242,14.887879833579063,13.074278314597903,46.99395485688001,0.11121655678376555,0.008998137302696704,0.016121038123965262,0,0.0004593071472831071
279,train,2,99.2991979252547,35.688315832987435,98.12934654492513,35.54859793908331,-0.39149478097529516,0.02144517271107909,883.9626585599035,48.29026865307242,14.887879833579063,13.074278314597903,46.99395485688001,0.11121655678376555,0.008998137302696704,0.016121038123965262,0,0.0004593071472831071
279,train,3,99.2991979252547,35.688315832987435,98.12464730021337,35.55132652148166,-0.38384919071789403,0.021466475856191214,883.9626585599035,48.29026865307242,14.887879833579063,13.074278314597903,46.99395485688001,0.11121655678376555,0.008998137302696704,0.016121038123965262,0,0.0004593071472831071
280,train,0,107.55032951943576,48.81735320016742,107.23546744282524,48.24599980811372,-1.1703899425086683,0.0760526796665427,549.4624870829284,43.70854718144983,6.343574583530426,31.05117696803063,32.480502752587206,0.05908245714381337,0.007882643528282643,0.006955450028181077,1,0.0006280745103955269
