node,P1,P2,P3,P4,S1,S2,S3,S4
P1,1.385633324018760e-11,-7.169087718487824e-12,-6.536357441729883e-14,-5.814840499156011e-15,-1.795065228994101e-12,-2.221108066273162e-13,-4.251208697444754e-14,-3.242687718958355e-14
P2,-7.169087718487826e-12,1.885130118560800e-11,-7.110567574480131e-12,-6.329888257228200e-14,-9.241183480143644e-13,-8.217874211355216e-13,-1.559955102936289e-13,-1.653785910342671e-14
P3,-6.536357441729882e-14,-7.110567574480131e-12,1.888211578999509e-11,-7.168080662159773e-12,-1.632812649153240e-13,-8.174707857287884e-13,-8.187253220811194e-13,-1.734170795749787e-13
P4,-5.814840499156006e-15,-6.329888257228198e-14,-7.168080662159775e-12,1.416429829746295e-11,-2.603936771207348e-14,-1.723811003169078e-13,-9.254772984022547e-13,-1.639398055349148e-12
S1,-1.795065228994101e-12,-9.241183480143646e-13,-1.632812649153239e-13,-2.603936771207348e-14,1.453259134513334e-11,-9.208849861541945e-12,-4.044636674095921e-13,-2.652352526937167e-13
S2,-2.221108066273160e-13,-8.217874211355215e-13,-8.174707857287882e-13,-1.723811003169079e-13,-9.208849861541947e-12,2.126645239177292e-11,-8.992639884444620e-12,-4.139144952655219e-13
S3,-4.251208697444752e-14,-1.559955102936289e-13,-8.187253220811195e-13,-9.254772984022547e-13,-4.044636674095920e-13,-8.992639884444618e-12,2.128223269897918e-11,-9.274122852610118e-12
S4,-3.242687718958354e-14,-1.653785910342671e-14,-1.734170795749788e-13,-1.639398055349148e-12,-2.652352526937166e-13,-4.139144952655218e-13,-9.274122852610114e-12,1.417263665059653e-11
