node,P1,P2,P3,P4,S1,S2,S3,S4
P1,8.779337662408133e-08,6.897387270781176e-08,5.539384158589134e-08,4.558306236038851e-08,5.471943387248321e-08,5.017435227227313e-08,4.384705300356377e-08,3.746208432760913e-08
P2,6.897387270781176e-08,8.917032296172543e-08,6.964905502421305e-08,5.539399215998951e-08,5.536644077624983e-08,5.567297664183914e-08,5.051087018441532e-08,4.357005027983501e-08
P3,5.539384158589134e-08,6.964905502421305e-08,8.917005857728392e-08,6.897411654748794e-08,5.051085733297089e-08,5.567299484484757e-08,5.536630352651319e-08,4.958916252887536e-08
P4,4.558306236038851e-08,5.539399215998951e-08,6.897411654748794e-08,8.779837464713139e-08,4.384705603408969e-08,5.017437532912924e-08,5.471941112418644e-08,5.378858770385656e-08
S1,5.471943387248321e-08,5.536644077624983e-08,5.051085733297089e-08,4.384705603408969e-08,8.170154191559599e-08,6.071739947352763e-08,4.793423553702125e-08,3.967293541059695e-08
S2,5.017435227227313e-08,5.567297664183914e-08,5.567299484484757e-08,5.017437532912924e-08,6.071739947352763e-08,8.232123240066099e-08,6.071827234286452e-08,4.734482112722572e-08
S3,4.384705300356377e-08,5.051087018441532e-08,5.536630352651319e-08,5.471941112418644e-08,4.793423553702125e-08,6.071827234286452e-08,8.173033863815473e-08,5.953301796489920e-08
S4,3.746208432760913e-08,4.357005027983501e-08,4.958916252887536e-08,5.378858770385656e-08,3.967293541059695e-08,4.734482112722572e-08,5.953301796489920e-08,7.991797868121252e-08
