node,P1,P2,P3,P4,S1,S2,S3,S4
P1,8.779113494204231e-08,6.897374379837624e-08,5.539370514645733e-08,4.558287782402016e-08,5.057872197733506e-08,4.913949694443624e-08,4.457788167762588e-08,3.899409106720615e-08
P2,6.897374379837624e-08,8.917053984123790e-08,6.964879961779452e-08,5.539377133533117e-08,4.917875362084561e-08,5.181198219084757e-08,4.977291033842247e-08,4.461577733747520e-08
P3,5.539370514645733e-08,6.964879961779452e-08,8.917017089616025e-08,6.897371089609439e-08,4.461578949536061e-08,4.977291958945058e-08,5.181198162418381e-08,4.917871218047803e-08
P4,4.558287782402016e-08,5.539377133533117e-08,6.897371089609439e-08,8.779617227043319e-08,3.899408212397110e-08,4.457783481579456e-08,4.913936778255722e-08,5.057862309889546e-08
S1,5.057872197733506e-08,4.917875362084561e-08,4.461578949536061e-08,3.899408212397110e-08,8.087037745915664e-08,5.943945347913021e-08,4.670417513103447e-08,3.878302302405506e-08
S2,4.913949694443624e-08,5.181198219084757e-08,4.977291958945058e-08,4.457783481579456e-08,5.943945347913021e-08,8.203418532631243e-08,6.000469860588214e-08,4.670415443956422e-08
S3,4.457788167762588e-08,4.977291033842247e-08,5.181198162418381e-08,4.913936778255722e-08,4.670417513103447e-08,6.000469860588214e-08,8.203346085294563e-08,5.943936622184794e-08
S4,3.899409106720615e-08,4.461577733747520e-08,4.917871218047803e-08,5.057862309889546e-08,3.878302302405506e-08,4.670415443956422e-08,5.943936622184794e-08,8.087103020639927e-08
