node,P1,P2,P3,P4,S1,S2,S3,S4
P1,3.241143631355553e-03,4.249790360104871e-03,5.175456025347411e-04,5.455974203078853e-04,1.739283309756383e-03,2.575816944353155e-04,7.292999333754562e-05,1.237051560381457e-03
P2,4.249790360104871e-03,1.398796962852907e-03,5.314070936973852e-04,2.475320071206517e-04,6.540284801203613e-04,1.923875378424538e-05,6.093248939930288e-06,2.658495523731422e-04
P3,5.175456025347411e-04,5.314070936973852e-04,1.487390427515563e-03,4.736159751070518e-03,1.977129528468524e-03,6.275333311506880e-04,2.360580040714523e-05,3.995162771869967e-04
P4,5.455974203078853e-04,2.475320071206517e-04,4.736159751070518e-03,3.448382961668280e-03,3.118623163300760e-04,2.520489944028457e-04,9.454605458537733e-04,1.985517858102067e-03
S1,1.739283309756383e-03,6.540284801203613e-04,1.977129528468524e-03,3.118623163300760e-04,4.482748487733589e-03,6.551351888481208e-03,2.623562388597241e-04,9.392050907304499e-04
S2,2.575816944353155e-04,1.923875378424538e-05,6.275333311506880e-04,2.520489944028457e-04,6.551351888481208e-03,2.829961513943062e-03,4.707742815518245e-05,4.455817898556163e-04
S3,7.292999333754562e-05,6.093248939930288e-06,2.360580040714523e-05,9.454605458537733e-04,2.623562388597241e-04,4.707742815518245e-05,2.333519377983598e-03,5.381924753188567e-03
S4,1.237051560381457e-03,2.658495523731422e-04,3.995162771869967e-04,1.985517858102067e-03,9.392050907304499e-04,4.455817898556163e-04,5.381924753188567e-03,3.844225361172595e-03
