node,P1,P2,P3,P4,S1,S2,S3,S4
P1,-5.816113682013476e-26,-2.423380700838948e-27,3.281661365719409e-28,3.800021866540136e-26,-9.047287949798740e-26,-3.776434925474028e-26,3.484871934904342e-26,-4.328006470404559e-26
P2,-3.231174267785264e-27,-4.523643974899370e-26,6.462348535570529e-27,4.625880348216013e-26,4.372182681096936e-26,3.917798799689633e-26,3.584583953324278e-26,-1.236933899386547e-27
P3,3.029225876048685e-28,7.270142102516845e-27,1.615587133892632e-26,1.050131637030211e-26,-2.387408643560870e-26,3.281661365719409e-27,1.191495511245816e-26,-2.100263274060422e-26
P4,3.799785208268570e-26,4.624618170767660e-26,9.693522803355793e-27,-6.462348535570529e-26,-6.086850744685327e-27,7.345872749418062e-27,8.360663417894372e-26,-3.796629764647686e-26
S1,-9.087677628146056e-26,4.392377520270594e-26,-2.384253199939986e-26,-6.067918082960023e-27,-5.072943600422865e-25,-1.922548689332232e-25,-8.739316652400457e-26,-2.992875165536101e-25
S2,-3.776434925474028e-26,3.937993638863291e-26,3.332148463653554e-27,7.333250974934526e-27,-1.890236946654380e-25,-9.370405376577267e-26,-3.231174267785264e-26,-1.435853065247077e-25
S3,3.483609757455988e-26,3.589632663117692e-26,1.110716154551185e-26,8.380858257068029e-26,-8.759511491574115e-26,-3.392732981174528e-26,-9.047287949798740e-26,-1.437872549164443e-25
S4,-4.328953103490824e-26,-1.236933899386547e-27,-2.110360693647251e-26,-3.715850407953054e-26,-2.993884907494784e-25,-1.436862807205760e-25,-1.437872549164443e-25,-1.631743005231558e-25
