node,P1,P2,P3,P4,S1,S2,S3,S4
P1,8.787564455063321e-08,6.903300345408468e-08,5.545110782272216e-08,4.563943455272691e-08,5.517152333334072e-08,5.293614112218349e-08,4.712596613336124e-08,4.067621008191286e-08
P2,6.903300345408468e-08,8.922997634674414e-08,6.970444978498089e-08,5.545109097822610e-08,5.296600787568446e-08,5.643236074470822e-08,5.357822856443885e-08,4.715470700168317e-08
P3,5.545110782272216e-08,6.970444978498089e-08,8.923038749834462e-08,6.903310586599438e-08,4.715472216829906e-08,5.357822926576627e-08,5.643234373680688e-08,5.296596862238891e-08
P4,4.563943455272691e-08,5.545109097822610e-08,6.903310586599438e-08,8.787579671309406e-08,4.067620642500816e-08,4.712595267149155e-08,5.293611053136932e-08,5.517145327156771e-08
S1,5.517152333334072e-08,5.296600787568446e-08,4.715472216829906e-08,4.067620642500816e-08,8.103985054892917e-08,6.032503076714346e-08,4.783569997091110e-08,3.986736732484967e-08
S2,5.293614112218349e-08,5.643236074470822e-08,5.357822926576627e-08,4.712595267149155e-08,6.032503076714346e-08,8.222412057636146e-08,6.091365876045708e-08,4.783568621201819e-08
S3,4.712596613336124e-08,5.357822856443885e-08,5.643234373680688e-08,5.293611053136932e-08,4.783569997091110e-08,6.091365876045708e-08,8.222447903872081e-08,6.032503455825480e-08
S4,4.067621008191286e-08,4.715470700168317e-08,5.296596862238891e-08,5.517145327156771e-08,3.986736732484967e-08,4.783568621201819e-08,6.032503455825480e-08,8.103970671942225e-08
