node,P1,P2,P3,P4,S1,S2,S3,S4
P1,8.779201732549157e-08,6.897366030384875e-08,5.539358031337621e-08,4.558280521094073e-08,5.040848423222120e-08,4.708931705411190e-08,4.183317960838136e-08,3.613781914272924e-08
P2,6.897366030384875e-08,8.917001409601954e-08,6.964876288562665e-08,5.539374862715140e-08,5.104439271655082e-08,5.134146222433998e-08,4.742456223351298e-08,4.157489261145096e-08
P3,5.539358031337621e-08,6.964876288562665e-08,8.917008454247313e-08,6.897372496962994e-08,4.742460107195500e-08,5.134145265415191e-08,5.104436107893578e-08,4.653327968147400e-08
P4,4.558280521094073e-08,5.539374862715140e-08,6.897372496962994e-08,8.779606005376743e-08,4.183321301236104e-08,4.708935375237739e-08,5.040855118484757e-08,4.950957295875833e-08
S1,5.040848423222120e-08,5.104439271655082e-08,4.742460107195500e-08,4.183321301236104e-08,8.157853612847302e-08,5.986277573701019e-08,4.684470374423563e-08,3.864303770280707e-08
S2,4.708931705411190e-08,5.134146222433998e-08,5.134145265415191e-08,4.708935375237739e-08,5.986277573701019e-08,8.217500328897624e-08,5.986384253433644e-08,4.628197788101997e-08
S3,4.183317960838136e-08,4.742456223351298e-08,5.104436107893578e-08,5.040855118484757e-08,4.684470374423563e-08,5.986384253433644e-08,8.160973838429847e-08,5.873197415161483e-08
S4,3.613781914272924e-08,4.157489261145096e-08,4.653327968147400e-08,4.950957295875833e-08,3.864303770280707e-08,4.628197788101997e-08,5.873197415161483e-08,7.987397319750257e-08
