node,P1,P2,P3,P4,S1,S2,S3,S4
P1,1.731258149723407e-11,-1.095487476455744e-11,-1.211446559742356e-13,-1.966292077985073e-14,-1.342185597589360e-12,-4.136000775323738e-13,-1.089047990665348e-13,-3.975563457967046e-14
P2,-1.095487476455744e-11,2.572757068273814e-11,-1.086207586339167e-11,-1.211738865399369e-13,-3.953334833715300e-13,-5.628766114703745e-13,-3.233366773122268e-13,-9.475351049789477e-14
P3,-1.211446559742355e-13,-1.086207586339166e-11,2.572705053266469e-11,-1.095471317028266e-11,-9.475956107997183e-14,-3.232728089861548e-13,-5.628519187039540e-13,-3.952048568026022e-13
P4,-1.966292077985073e-14,-1.211738865399368e-13,-1.095471317028266e-11,1.731424037997638e-11,-3.978002324684325e-14,-1.089281294222914e-13,-4.137229874989595e-13,-1.342399720458442e-12
S1,-1.342185597589361e-12,-3.953334833715299e-13,-9.475956107997184e-14,-3.978002324684325e-14,1.894664872439360e-11,-1.419881456812927e-11,-5.007373575472148e-13,-3.191501634619595e-13
S2,-4.136000775323741e-13,-5.628766114703741e-13,-3.232728089861549e-13,-1.089281294222915e-13,-1.419881456812926e-11,3.060438649959089e-11,-1.384925733848173e-11,-5.006374287235561e-13
S3,-1.089047990665348e-13,-3.233366773122268e-13,-5.628519187039543e-13,-4.137229874989597e-13,-5.007373575472147e-13,-1.384925733848173e-11,3.059698026867600e-11,-1.419112438268027e-11
S4,-3.975563457967048e-14,-9.475351049789477e-14,-3.952048568026020e-13,-1.342399720458442e-12,-3.191501634619595e-13,-5.006374287235562e-13,-1.419112438268027e-11,1.893823051797476e-11
