node,P1,P2,P3,P4,S1,S2,S3,S4
P1,8.803250098770997e-08,7.061911353225596e-08,5.729067640189669e-08,4.775482266857418e-08,5.079245643384802e-08,4.955082786194389e-08,4.549623335493358e-08,4.037739446032258e-08
P2,7.061911353225596e-08,8.920346149809095e-08,7.118923957759061e-08,5.729056744371212e-08,4.958371943153981e-08,5.183502809829838e-08,5.008654477871867e-08,4.552807786060402e-08
P3,5.729067640189669e-08,7.118923957759061e-08,8.920331657771665e-08,7.061893326903124e-08,4.552810820437210e-08,5.008655073239404e-08,5.183499477334694e-08,4.958368357578770e-08
P4,4.775482266857418e-08,5.729056744371212e-08,7.061893326903124e-08,8.802820337509252e-08,4.037739890266270e-08,4.549623557868861e-08,4.955085757960656e-08,5.079260238147352e-08
S1,5.079245643384802e-08,4.958371943153981e-08,4.552810820437210e-08,4.037739890266270e-08,8.106883818621730e-08,6.114336631715644e-08,4.832254422783465e-08,4.049264981154202e-08
S2,4.955082786194389e-08,5.183502809829838e-08,5.008655073239404e-08,4.549623557868861e-08,6.114336631715644e-08,8.206417958769203e-08,6.162100866387467e-08,4.832250165478331e-08
S3,4.549623335493358e-08,5.008654477871867e-08,5.183499477334694e-08,4.955085757960656e-08,4.832254422783465e-08,6.162100866387467e-08,8.206398124537814e-08,6.114331345228955e-08
S4,4.037739446032258e-08,4.552807786060402e-08,4.958368357578770e-08,5.079260238147352e-08,4.049264981154202e-08,4.832250165478331e-08,6.114331345228955e-08,8.107117277011452e-08
