frequency_hz,Y11_real_s,Y11_imag_s,Y12_real_s,Y12_imag_s,Y22_real_s,Y22_imag_s
16469.10212030154,0.5258269548825854,-1.0990343517614471,2.102966120959473,-4.309017768508673,8.413231278119824,-17.58461773315554
16959.58465488251,0.501260402985872,-1.0787752228768355,2.004719391594246,-4.230501866690065,8.02016644777229,-17.260473699303134
17464.674732423115,0.4775982373176064,-1.05835663658047,1.9100890968193762,-4.151275277283657,7.6415717970799335,-16.933778407269614
17984.807394532945,0.4548299391340658,-1.037821327115684,1.819033224950413,-4.071511044838297,7.277279026143177,-16.60521560674718
18520.43063922377,0.4329428082277591,-1.0172100141664746,1.7315010348403574,-3.991374094787333,6.927084931642163,-16.275436814532526
19072.00580677706,0.4119221918982099,-0.9965613283866128,1.6474339719683952,-3.9110209373226903,6.590755070369262,-15.945060122993652
19640.007977103007,0.3917517091309346,-0.9759117598832256,1.5667665653496674,-3.8305994630365547,6.268027346092744,-15.61466937580937
20224.926378934066,0.37241346804301445,-0.9552956278711449,1.489427297500425,-3.7502488231969253,5.958615488685851,-15.284813682439989
20827.264811205045,0.353888274976744,-0.9347450696218651,1.4153394409850466,-3.6700993871541563,5.662212399625403,-14.956007241312804
21447.542076982412,0.3361558339323838,-0.914290046784684,1.3444218563096095,-3.590272769189654,5.378493342915476,-14.628729440962033
22086.292430317215,0.3191949353222052,-0.8939583671509306,1.2765897470914331,-3.5108819170920778,5.107118965152456,-14.30342520825829
22744.0660364062,0.30298363329754885,-0.8737757199604861,1.211755369511872,-3.4320312548590772,4.847738132757787,-13.980505573314773
23421.42944545701,0.2874994111455509,-0.853765722906358,1.1498286940395996,-3.3538168721485717,4.599990578325656,-13.660348421562375
24118.966080666483,0.2727193344714349,-0.8339499790724618,1.0907180182883287,-3.276326753421851,4.363509351539598,-13.343299404756465
24837.27674073185,0.25862019207535925,-0.8143481421375647,1.0343305306454773,-3.199641040111132,4.1379230732021774,-13.029672984241785
25576.980117327344,0.24517862459953932,-0.7949779882885277,0.9805728249749802,-3.123832319585344,3.9228579935888526,-12.719753581566735
26338.7133279927,0.23237124116310515,-0.7758554934054738,0.9293513672645481,-3.0489659351659477,3.717939858605668,-12.41379681344776
27123.13246489212,0.22017472431962237,-0.7569949142058068,0.8805729155574428,-2.9751003119413864,3.5227955891096983,-12.11203079007663
27930.913159915955,0.20856592376748884,-0.7384088721603286,0.8341448948899314,-2.9022872936341906,3.337054780275306,-11.814657457780186
28762.751166612627,0.19752193931796636,-0.7201084391200361,0.7899757292538396,-2.8305724862762136,3.1603510290826655,-11.521853969051293
29619.362959451737,0.1870201936817013,-0.7021032237146958,0.7479751328279126,-2.759995604937452,2.992323098902144,-11.23377406492935
30501.486350933843,0.17703849567407204,-0.6844014577020916,0.7080543628795867,-2.6905908202245894,2.8326159307797667,-10.950549456589854
31409.881127079534,0.16755509446467465,-0.667010081558312,0.6701264368387766,-2.622387101712232,2.680881511429078,-10.672291194792251
32345.329701844632,0.15854872550874188,-0.6499348287043856,0.6341063160950431,-2.5554085558885653,2.536779608133811,-10.39909101750856
33308.63779102462,0.1499986488000753,-0.6331803078615246,0.5999110590767495,-2.4896747565855213,2.399978380794769,-10.131022667610011
34300.63510622986,0.1418846800779553,-0.6167500831163699,0.5674599461422923,-2.425201066219898,2.2701548812404795,-9.86814317391407
35322.17606952875,0.13418721560613278,-0.6006467513586728,0.5366745787560085,-2.3619989464959583,2.146995449690909,-9.610494090190059
36374.140549373784,0.1268872511217528,-0.5848720168267736,0.5074789553404367,-2.300076257511788,2.0301960179403924,-9.358102687889911
37457.43461844556,0.11996639552738886,-0.5694267625613807,0.479799526097749,-2.2394375444722154,1.9194623284300985,-9.11098309941194
38572.9913340669,0.11340687987118792,-0.5543111186256309,0.4535652289806333,-2.180084311441004,1.8145100779303895,-8.86913740962489
39721.77154185861,0.10719156212977943,-0.5395245270000082,0.4287075088713282,-2.1220152817673137,1.7150649940673386,-8.632556694189859
40904.7647033303,0.10130392827653367,-0.5250658031042277,0.40516032189936724,-2.0652266449956933,1.6208628524148523,-8.401222003914107
42122.98974811861,0.09572809008508565,-0.5109331939359141,0.3828601266978465,-2.0097122902194537,1.531649441351096,-8.175105294973193
43377.49595160599,0.09044878008513257,-0.4971244328476545,0.3617458642663688,-1.9554640259646134,1.4471804813512268,-7.954170305347752
44669.36383867753,0.08545134405491772,-0.4836367910107269,0.3417589279784701,-1.9024717867981684,1.367221504867132,-7.738373378246493
45999.706114393004,0.08072173140300004,-0.4704671256358708,0.32284312514405844,-1.8507238269428092,1.291547702435751,-7.527664233642739
47369.66862237666,0.07624648376107301,-0.45761192503919723,0.3049446314140252,-1.8002069012511557,1.2199437401641786,-7.321986689332633
48780.43133174875,0.07201272208012122,-0.44506735065564307,0.28801193919631657,-1.7509064339497133,1.152203553268163,-7.12127933315486
