case,n,method,scenario,budget,port_error_pct,node_voltage_error_pct,branch_current_error_pct,displacement_current_error_pct,solve_ms,c_keep,m_keep
2,8,learned_gate,M_only,0.4,97.20507849186565,7.9176437997289835,98.13201842077297,7.72394092408548,9.748599999511498,1.0,0.4
2,8,learned_gate,joint,0.4,97.2050734033413,7.91763914775519,98.13201754356999,29.219239201634846,10.174199999710254,0.40625,0.4
2,8,learned_gate,C_only,0.6,2.0371016932453912e-05,2.3572470179828357e-05,2.8864802344509403e-06,17.20013098576638,10.37940000060189,0.59375,1.0
2,8,learned_gate,M_only,0.6,95.9037324592224,7.6887125242000725,96.54840616832712,5.562666399753426,8.992699999907927,1.0,0.6
2,8,learned_gate,joint,0.6,95.90372648414419,7.688710406160158,96.54840614596765,18.01764463828851,12.730249999549414,0.59375,0.6
2,8,learned_gate,C_only,0.8,8.557278995169325e-06,5.5264113684738115e-06,7.136079761755765e-07,6.932952621744261,8.700200000930636,0.796875,1.0
2,8,learned_gate,M_only,0.8,157.2943568862024,93.57715481752679,136.48699834852167,83.45316463380361,9.642500001064036,1.0,0.8
2,8,learned_gate,joint,0.8,157.2943727606403,93.57715002619754,136.48700052133924,83.0636118082532,17.809699999816075,0.796875,0.8
2,8,learned_gate,C_only,0.9,3.823891383043819e-06,1.7305557976131062e-06,2.3736900007990013e-07,2.584768166989361,8.066149999649497,0.90625,1.0
2,8,learned_gate,M_only,0.9,16.30880428714361,51.936451417000185,16.984166390053907,36.1920546191779,7.657300000573741,1.0,0.9
2,8,learned_gate,joint,0.9,16.3088034866712,51.93645108390174,16.98416628365521,36.23062563241349,7.830900000044494,0.90625,0.9
2,8,learned_gate,C_only,0.95,1.7147980606048788e-06,6.56465872741196e-07,7.47337158466261e-08,1.3454526450854347,7.432399999743211,0.953125,1.0
2,8,learned_gate,M_only,0.95,74.76925748946476,18.33673862646872,74.83592986309927,11.778461547096917,7.61640000018815,1.0,0.95
2,8,learned_gate,joint,0.95,74.76925693909281,18.3367386358987,74.83592986245239,11.854896153198744,12.446099999579019,0.953125,0.95
2,8,learned_gate,C_only,1.0,0.0,0.0,0.0,0.0,14.000099999975646,1.0,1.0
2,8,learned_gate,M_only,1.0,0.0,0.0,0.0,0.0,17.15999999851192,1.0,1.0
2,8,learned_gate,joint,1.0,0.0,0.0,0.0,0.0,11.326249999910942,1.0,1.0
3,8,distance,C_only,0.4,3.825686405444358e-05,3.665635936635054e-05,4.446441722103607e-06,39.91180509517429,12.889599999653,0.40625,1.0
3,8,distance,M_only,0.4,98.19215178747879,3.6345170858573286,98.24442592043621,3.875754322663131,12.965400000211957,1.0,0.4
3,8,distance,joint,0.4,98.19214660821697,3.634669393474567,98.24442583844639,40.076666371695765,10.996799999702489,0.40625,0.4
3,8,distance,C_only,0.6,1.9561987290058363e-05,1.656300214603066e-05,2.026416200695385e-06,23.863931812044765,8.100799999738229,0.59375,1.0
3,8,distance,M_only,0.6,98.57886621523214,4.07871920465637,98.61645690672609,5.447515279563967,11.471249999885913,1.0,0.6
3,8,distance,joint,0.6,98.57886303218855,4.078699377066539,98.61645685842429,24.457969225687954,13.267150000501715,0.59375,0.6
3,8,distance,C_only,0.8,6.292693585948835e-06,3.3850573514108974e-06,6.17473160571134e-07,12.093894783511459,9.509150000667432,0.796875,1.0
3,8,distance,M_only,0.8,98.04123716085154,3.386323526670539,98.04237776049203,4.609820390922282,7.828949999748147,1.0,0.8
3,8,distance,joint,0.8,98.0412359096503,3.386322706817263,98.04237776068628,12.936743914673132,9.135349999269238,0.796875,0.8
3,8,distance,C_only,0.9,2.3342773466440945e-06,8.064157000271267e-07,2.1674541098274923e-07,6.743985767241554,9.11180000002787,0.90625,1.0
3,8,distance,M_only,0.9,98.24633770209908,2.1852224822549458,98.24625565882597,2.952155799346771,7.614700000885932,1.0,0.9
3,8,distance,joint,0.9,98.24633721962303,2.1852223533516946,98.2462556588496,7.360578945397446,7.8056000002106884,0.90625,0.9
3,8,distance,C_only,0.95,1.0314305947472997e-06,2.3538291210806958e-07,6.333210387212673e-08,3.2796733256020225,7.838399999855028,0.953125,1.0
3,8,distance,M_only,0.95,97.94261924983535,2.7333592675799876,97.9655882139005,3.536018522818623,7.941450000544137,1.0,0.95
3,8,distance,joint,0.95,97.94261897919802,2.7333593458375165,97.96558821435615,4.8224480973762605,7.830900000044494,0.953125,0.95
3,8,distance,C_only,1.0,0.0,0.0,0.0,0.0,7.653300000129093,1.0,1.0
3,8,distance,M_only,1.0,0.0,0.0,0.0,0.0,7.540499999777239,1.0,1.0
3,8,distance,joint,1.0,0.0,0.0,0.0,0.0,7.948450000185403,1.0,1.0
3,8,magnitude,C_only,0.4,4.4800473459898204e-05,3.5659917196838755e-05,4.787989282437361e-06,46.028826644861915,11.01935000042431,0.40625,1.0
3,8,magnitude,M_only,0.4,98.14285886204345,15.797747034114796,98.67139054104331,16.360926347311157,10.842849999789905,1.0,0.4
3,8,magnitude,joint,0.4,98.14285607379361,15.797743999653303,98.67138901493162,48.30658294954977,7.625800000823801,0.40625,0.4
3,8,magnitude,C_only,0.6,2.053789084814664e-05,1.5867571827898037e-05,2.064318075946673e-06,25.0284501620751,8.030949999920267,0.59375,1.0
3,8,magnitude,M_only,0.6,97.86672657760788,21.489154862411734,98.1532140298988,20.723398015233553,8.065850000093633,1.0,0.6
3,8,magnitude,joint,0.6,97.86672562403132,21.48915233074598,98.15321344150509,32.02413136768665,8.703100000275299,0.59375,0.6
3,8,magnitude,C_only,0.8,7.255676536379535e-06,4.396627020539374e-06,6.432588170183221e-07,12.660301287396644,8.245150000220747,0.796875,1.0
3,8,magnitude,M_only,0.8,11.445769362761174,94.45512212650851,9.316349959005402,100.12886288523812,7.84994999958144,1.0,0.8
3,8,magnitude,joint,0.8,11.445772525727117,94.45511869752585,9.3163514897312,100.53024046148742,8.898099999896658,0.796875,0.8
3,8,magnitude,C_only,0.9,2.3342773466440945e-06,8.064157000271267e-07,2.1674541098274923e-07,6.743985767241554,8.462949999739067,0.90625,1.0
3,8,magnitude,M_only,0.9,79.91904947766915,34.22291590228495,80.05500111174798,34.508800756449496,7.871549999435956,1.0,0.9
3,8,magnitude,joint,0.9,79.91904902238748,34.2229155515032,80.05500102136877,35.14703712919107,8.06194999950094,0.90625,0.9
3,8,magnitude,C_only,0.95,1.1988539927387295e-06,4.00285091597377e-07,6.494434638604575e-08,3.3759823329784324,8.43205000001035,0.953125,1.0
3,8,magnitude,M_only,0.95,84.12908606179363,20.461813296871878,84.16970009288526,20.712716845544822,8.035900000322727,1.0,0.95
3,8,magnitude,joint,0.95,84.12908572784448,20.461813255684415,84.1697000833526,20.98550011666419,11.962700000367477,0.953125,0.95
3,8,magnitude,C_only,1.0,0.0,0.0,0.0,0.0,11.89665000038076,1.0,1.0
3,8,magnitude,M_only,1.0,0.0,0.0,0.0,0.0,10.677850000320177,1.0,1.0
3,8,magnitude,joint,1.0,0.0,0.0,0.0,0.0,9.749600000759528,1.0,1.0
3,8,physics_proxy,C_only,0.4,2.7474525919667477e-05,3.237845680469122e-05,3.839650097727361e-06,32.723146575645345,9.585199999492033,0.40625,1.0
3,8,physics_proxy,M_only,0.4,97.67596474361365,13.89830479064201,98.3495736778494,17.24659216175067,8.063200000833604,1.0,0.4
3,8,physics_proxy,joint,0.4,97.6759537288372,13.898305867425039,98.34957419396679,35.88479859762902,10.304850000466104,0.40625,0.4
3,8,physics_proxy,C_only,0.6,1.6184803210467944e-05,1.4375788557116722e-05,1.7057723208716155e-06,19.18534079658013,8.595250000325905,0.59375,1.0
3,8,physics_proxy,M_only,0.6,97.49383235739538,23.184995605977516,97.83417565291708,25.923272933946624,8.380400000532973,1.0,0.6
3,8,physics_proxy,joint,0.6,97.49382434674672,23.184995244354734,97.83417579982688,31.508811388129786,7.791150000230118,0.59375,0.6
3,8,physics_proxy,C_only,0.8,7.910068857033e-06,4.671425206375379e-06,5.319486343197858e-07,7.640566230947219,8.197999999538297,0.796875,1.0
3,8,physics_proxy,M_only,0.8,49.87536409198759,134.38933541765087,45.82962082084182,151.04017988742638,8.082800000011048,1.0,0.8
3,8,physics_proxy,joint,0.8,49.87538482091905,134.38933148000356,45.829626786472296,147.4439418528909,8.792000000539701,0.796875,0.8
3,8,physics_proxy,C_only,0.9,3.293745864751048e-06,1.3052073735224158e-06,1.6172357306878181e-07,3.1426739256577068,8.573400000386755,0.90625,1.0
3,8,physics_proxy,M_only,0.9,74.63052712219185,43.216071096982574,74.79203343864482,43.367094934784895,9.051650000401423,1.0,0.9
3,8,physics_proxy,joint,0.9,74.63052668420833,43.2160711218802,74.79203333837854,43.33908795826583,8.80074999986391,0.90625,0.9
3,8,physics_proxy,C_only,0.95,1.417768042690973e-06,4.036607803950201e-07,6.590694859764765e-08,1.7525320650282668,9.366250001221488,0.953125,1.0
3,8,physics_proxy,M_only,0.95,79.89666331304045,25.85793480981043,79.9406266315997,25.928470031615074,9.09624999985681,1.0,0.95
3,8,physics_proxy,joint,0.95,79.89666302107736,25.857934808042472,79.94062662798157,25.974195242367294,10.993200000484649,0.953125,0.95
3,8,physics_proxy,C_only,1.0,0.0,0.0,0.0,0.0,12.79534999957832,1.0,1.0
3,8,physics_proxy,M_only,1.0,0.0,0.0,0.0,0.0,13.5550000004514,1.0,1.0
3,8,physics_proxy,joint,1.0,0.0,0.0,0.0,0.0,10.61449999906472,1.0,1.0
3,8,learned_gate,C_only,0.4,2.7906951955901823e-05,3.226250861695874e-05,3.85069061483263e-06,32.8185353842242,8.185800000319432,0.40625,1.0
3,8,learned_gate,M_only,0.4,97.37056871753953,8.42836388072077,98.13920892327376,10.203049119366991,8.064900000135822,1.0,0.4
3,8,learned_gate,joint,0.4,97.3705646098419,8.428360141667428,98.13920837098068,34.15549523026407,8.154750000358035,0.40625,0.4
3,8,learned_gate,C_only,0.6,1.608800538705176e-05,1.63246674745825e-05,1.8663323900465212e-06,20.765427084333364,7.780000000821019,0.59375,1.0
3,8,learned_gate,M_only,0.6,95.6192398228071,8.712737141182744,96.23041870572307,8.74430440546151,8.30839999980526,1.0,0.6
3,8,learned_gate,joint,0.6,95.61923518377269,8.712734127072979,96.2304186284115,22.410137576585342,7.765099999232916,0.59375,0.6
3,8,learned_gate,C_only,0.8,6.985485608420717e-06,4.508432772164216e-06,4.9596301559669e-07,8.902229632310943,7.253950000631448,0.796875,1.0
3,8,learned_gate,M_only,0.8,154.0728502744061,103.02193549812011,133.0943098626004,140.9446403837785,7.839949999834062,1.0,0.8
3,8,learned_gate,joint,0.8,154.0728615518343,103.02193076667567,133.0943113736705,140.1361111721032,7.4231499993402394,0.796875,0.8
3,8,learned_gate,C_only,0.9,3.293745864751048e-06,1.3052073735224158e-06,1.6172357306878181e-07,3.1426739256577068,7.256199999574164,0.90625,1.0
3,8,learned_gate,M_only,0.9,16.24120154161226,57.42615944883772,16.80389924153582,58.58533060961645,7.708449998972355,1.0,0.9
3,8,learned_gate,joint,0.9,16.24120083689342,57.42615915539495,16.8038991629845,58.57726627161718,7.684599999265629,0.90625,0.9
3,8,learned_gate,C_only,0.95,1.551722010207997e-06,5.27254448823084e-07,5.55164547393156e-08,1.7781783899596615,7.610349999595201,0.953125,1.0
3,8,learned_gate,M_only,0.95,74.7355558695099,20.329323660761727,74.78097099345256,19.858113516614644,7.762300000649702,1.0,0.95
3,8,learned_gate,joint,0.95,74.73555537016779,20.32932368016036,74.78097099257268,19.93723876133056,9.427849999156024,0.953125,0.95
3,8,learned_gate,C_only,1.0,0.0,0.0,0.0,0.0,9.301900000536989,1.0,1.0
3,8,learned_gate,M_only,1.0,0.0,0.0,0.0,0.0,7.703750000473519,1.0,1.0
3,8,learned_gate,joint,1.0,0.0,0.0,0.0,0.0,7.278450000740122,1.0,1.0
4,16,distance,C_only,0.4,1.624174153993371e-05,1.5827969106208225e-05,2.700569478073924e-06,18.865415398423917,30.470399999103392,0.3984375,1.0
4,16,distance,M_only,0.4,97.66140148212082,3.5054208328771526,97.59176255848223,4.393589879329707,35.72534999966592,1.0,0.39919354838709675
4,16,distance,joint,0.4,97.66139974509692,3.5054338499925604,97.59176260932287,19.361010773173234,32.02739999960613,0.3984375,0.39919354838709675
4,16,distance,C_only,0.6,3.6343616003699013e-06,3.581992094797052e-06,6.083731886472683e-07,4.973650808673176,30.171599999448517,0.6015625,1.0
4,16,distance,M_only,0.6,98.26176676649777,4.910255064666493,98.28584557456269,5.744704836541023,31.568999999763037,1.0,0.6008064516129032
4,16,distance,joint,0.6,98.26176627838981,4.910268647301479,98.28584558806355,7.5963574712877815,32.43689999999333,0.6015625,0.6008064516129032
4,16,distance,C_only,0.8,5.837652627612017e-07,5.842933298689518e-07,1.0309313105693121e-07,1.1041968795078665,29.33634999953938,0.80078125,1.0
4,16,distance,M_only,0.8,98.13158271525857,4.084584340956848,98.12897032195282,4.920337856006236,30.4579499988904,1.0,0.8004032258064516
4,16,distance,joint,0.8,98.13158263483437,4.084585615871741,98.12897032399928,5.04265111594079,30.705000000125438,0.80078125,0.8004032258064516
4,16,distance,C_only,0.9,1.578418408851314e-07,1.1496434102698712e-07,2.4940475643162234e-08,0.3966258678636188,31.16920000047685,0.8984375,1.0
4,16,distance,M_only,0.9,98.103634865905,2.744449046186612,98.10722594146188,3.2466612736574216,32.608500000606,1.0,0.8991935483870968
4,16,distance,joint,0.9,98.10363484473191,2.744449332796597,98.1072259419885,3.2707959795268775,42.02079999959096,0.8984375,0.8991935483870968
4,16,distance,C_only,0.95,6.318762091153144e-08,2.987608823744876e-08,9.668660058259827e-09,0.20478667706100043,28.659800000241376,0.94921875,1.0
4,16,distance,M_only,0.95,97.8364087569431,2.584983370584831,97.8390532760568,2.751613168005927,30.453450000095472,1.0,0.9495967741935484
4,16,distance,joint,0.95,97.836408753244,2.5849834694383658,97.83905327627885,2.7592242070794266,32.02245000011317,0.94921875,0.9495967741935484
4,16,distance,C_only,1.0,0.0,0.0,0.0,0.0,29.025150000052236,1.0,1.0
4,16,distance,M_only,1.0,0.0,0.0,0.0,0.0,26.359899999988556,1.0,1.0
4,16,distance,joint,1.0,0.0,0.0,0.0,0.0,31.656000000111817,1.0,1.0
4,16,magnitude,C_only,0.4,1.4507818425766435e-05,1.5121452001176339e-05,2.3071335173318593e-06,14.122468761976755,42.892500000561995,0.3984375,1.0
4,16,magnitude,M_only,0.4,98.21898904844059,12.814056869689647,98.85033445527719,10.67124308268518,32.3600500005341,1.0,0.39919354838709675
4,16,magnitude,joint,0.4,98.21898820002845,12.814056089447156,98.85033378148358,17.623489321989652,35.799600000245846,0.3984375,0.39919354838709675
4,16,magnitude,C_only,0.6,3.5443077236303745e-06,3.5923655983509148e-06,6.163680024842206e-07,4.506215624304132,37.04924999965442,0.6015625,1.0
4,16,magnitude,M_only,0.6,97.95923462103278,17.75641669272254,98.29096131554603,13.459091186441313,36.738649999279005,1.0,0.6008064516129032
4,16,magnitude,joint,0.6,97.95923444470615,17.75641546765893,98.2909611686433,14.18404766303573,31.37860000060755,0.6015625,0.6008064516129032
4,16,magnitude,C_only,0.8,6.010506670521179e-07,5.067349863394937e-07,1.0329653247122941e-07,1.0587556319543745,27.686749999702442,0.80078125,1.0
4,16,magnitude,M_only,0.8,49.57049502148164,44.66899187121282,50.46675105588654,33.73997083478902,27.705149999746936,1.0,0.8004032258064516
4,16,magnitude,joint,0.8,49.57049496611727,44.668991577306386,50.466750989150086,33.75571319784584,25.38875000027474,0.80078125,0.8004032258064516
4,16,magnitude,C_only,0.9,1.5630892198530952e-07,9.300943033738754e-08,2.247150208360045e-08,0.3627531267049036,29.033299999355222,0.8984375,1.0
4,16,magnitude,M_only,0.9,84.02727531624087,26.204159467417433,84.172121211911,19.535430913366678,29.633799999828625,1.0,0.8991935483870968
4,16,magnitude,joint,0.9,84.02727529501584,26.20415944634947,84.17212120583844,19.538773680770166,26.115050000043993,0.8984375,0.8991935483870968
4,16,magnitude,C_only,0.95,4.7085852236194735e-08,1.592021196329128e-08,5.6811059786167405e-09,0.145021356213436,26.60569999989093,0.94921875,1.0
4,16,magnitude,M_only,0.95,85.27593109858964,18.39471023248051,85.32534540218444,13.687933738667073,32.266499999423104,1.0,0.9495967741935484
4,16,magnitude,joint,0.95,85.27593108956334,18.394710230473873,85.32534540098882,13.688699496060371,29.500849999749335,0.94921875,0.9495967741935484
4,16,magnitude,C_only,1.0,0.0,0.0,0.0,0.0,27.0852499998,1.0,1.0
4,16,magnitude,M_only,1.0,0.0,0.0,0.0,0.0,38.04830000080983,1.0,1.0
4,16,magnitude,joint,1.0,0.0,0.0,0.0,0.0,30.116900000393798,1.0,1.0
4,16,physics_proxy,C_only,0.4,9.713764986754815e-06,1.26852403849407e-05,1.8833566639841513e-06,10.4122010487484,31.396300000778865,0.3984375,1.0
4,16,physics_proxy,M_only,0.4,97.63056322956481,12.779022838728476,98.49067276886782,11.821830914518555,27.242699999078468,1.0,0.39919354838709675
4,16,physics_proxy,joint,0.4,97.63055915159067,12.779024838979359,98.49067310044997,15.605807116989515,28.325900000709225,0.3984375,0.39919354838709675
4,16,physics_proxy,C_only,0.6,2.919123528370335e-06,2.913718138074067e-06,4.6647644931344927e-07,3.1116777530105604,30.203500000425265,0.6015625,1.0
4,16,physics_proxy,M_only,0.6,97.60325834004618,19.74628056256179,97.9974504465949,16.047402702010753,27.342200000020966,1.0,0.6008064516129032
4,16,physics_proxy,joint,0.6,97.60325703333515,19.74628083022488,97.9974505389478,16.333948645672294,28.317200000856246,0.6015625,0.6008064516129032
4,16,physics_proxy,C_only,0.8,6.33938059760537e-07,3.908328016300306e-07,6.618848418203844e-08,0.7052823537241533,27.601300001151685,0.80078125,1.0
4,16,physics_proxy,M_only,0.8,5.11135924046891,96.98148265707704,6.858569901419001,75.75127869086023,27.32155000012426,1.0,0.8004032258064516
4,16,physics_proxy,joint,0.8,5.111358447318433,96.98148248907141,6.858569583034366,75.74309224474021,28.911299999890616,0.80078125,0.8004032258064516
4,16,physics_proxy,C_only,0.9,1.983294810648526e-07,7.242281005860193e-08,1.3040150170708669e-08,0.2137149971172476,29.1234499991333,0.8984375,1.0
4,16,physics_proxy,M_only,0.9,81.85518714983687,30.320497321227453,82.01510972497022,22.619902598498896,25.2241000007416,1.0,0.8991935483870968
4,16,physics_proxy,joint,0.9,81.85518712284232,30.320497318874995,82.01510971942754,22.62063779002145,32.16890000021522,0.8984375,0.8991935483870968
4,16,physics_proxy,C_only,0.95,7.238535813596583e-08,1.871445700276199e-08,3.3469784108542188e-09,0.07917290842718265,28.760150000380236,0.94921875,1.0
4,16,physics_proxy,M_only,0.95,83.86388489792692,20.19600017620986,83.91525567012891,15.038253413820312,27.14075000039884,1.0,0.9495967741935484
4,16,physics_proxy,joint,0.95,83.86388487956782,20.19600017608855,83.91525566995588,15.038455696799321,26.469299999916984,0.94921875,0.9495967741935484
4,16,physics_proxy,C_only,1.0,0.0,0.0,0.0,0.0,31.1996000000363,1.0,1.0
4,16,physics_proxy,M_only,1.0,0.0,0.0,0.0,0.0,33.817300000919204,1.0,1.0
4,16,physics_proxy,joint,1.0,0.0,0.0,0.0,0.0,29.307450000487734,1.0,1.0
4,16,learned_gate,C_only,0.4,1.0224895042072547e-05,1.3907781216401393e-05,2.0273372774930232e-06,10.871216169671587,25.833500000771892,0.3984375,1.0
4,16,learned_gate,M_only,0.4,97.58387151208039,12.007991549992349,98.46219634521324,10.682328572405028,32.51325000110228,1.0,0.39919354838709675
4,16,learned_gate,joint,0.4,97.58387066129904,12.007989878821155,98.46219578050825,15.161305700410296,35.86319999976695,0.3984375,0.39919354838709675
4,16,learned_gate,C_only,0.6,2.943333470913525e-06,3.2418632129251067e-06,4.846329010085766e-07,3.2235196243852218,36.07339999962278,0.6015625,1.0
4,16,learned_gate,M_only,0.6,95.71448735509527,16.229529376665376,96.44034709782628,10.182016506539885,36.67529999984254,1.0,0.6008064516129032
4,16,learned_gate,joint,0.6,95.71448689837155,16.22952907123696,96.44034696396146,10.670150938219084,31.089000000065425,0.6015625,0.6008064516129032
4,16,learned_gate,C_only,0.8,6.361046241935773e-07,4.171525252754963e-07,6.619163171873842e-08,0.7230393083437456,29.877400000259513,0.80078125,1.0
4,16,learned_gate,M_only,0.8,49.15428366235386,106.02961963932694,44.1276818621748,88.92329483046446,32.55890000036743,1.0,0.8004032258064516
4,16,learned_gate,joint,0.8,49.15428434075445,106.0296194212159,44.12768207133384,88.9219083011085,32.37040000021807,0.80078125,0.8004032258064516
4,16,learned_gate,C_only,0.9,2.0369569704480657e-07,8.192652817320483e-08,1.378996013952868e-08,0.22004309197222235,37.8371499991772,0.8984375,1.0
4,16,learned_gate,M_only,0.9,36.61804911124547,34.461197887300756,37.06568401162226,26.300043544144547,33.90945000046486,1.0,0.8991935483870968
4,16,learned_gate,joint,0.9,36.61804904772802,34.46119788128093,37.06568400630177,26.30095021710152,29.303900000741123,0.8984375,0.8991935483870968
4,16,learned_gate,C_only,0.95,7.238535813596583e-08,1.871445700276199e-08,3.3469784108542188e-09,0.07917290842718265,36.92634999879374,0.94921875,1.0
4,16,learned_gate,M_only,0.95,72.84795468180702,16.114261464999274,72.90414817815737,12.074231734152395,37.25045000010141,1.0,0.9495967741935484
4,16,learned_gate,joint,0.95,72.84795465686878,16.114261465441356,72.90414817789727,12.074490609534113,35.79104999971605,0.94921875,0.9495967741935484
4,16,learned_gate,C_only,1.0,0.0,0.0,0.0,0.0,33.4875499993359,1.0,1.0
4,16,learned_gate,M_only,1.0,0.0,0.0,0.0,0.0,30.266149999988556,1.0,1.0
4,16,learned_gate,joint,1.0,0.0,0.0,0.0,0.0,34.11169999890262,1.0,1.0
5,16,distance,C_only,0.4,7.168397515189207e-05,7.47645158620293e-05,1.1069480444293455e-05,40.190284993396126,28.783499999917694,0.3984375,1.0
5,16,distance,M_only,0.4,97.66648469970754,3.5480979985798506,97.60492889051481,4.406804872959363,28.77214999989519,1.0,0.39919354838709675
5,16,distance,joint,0.4,97.66647462979655,3.5481492815552724,97.60492911866953,40.40801731144049,30.697850000251492,0.3984375,0.39919354838709675
5,16,distance,C_only,0.6,3.09465126582626e-05,3.0169116120526262e-05,4.859437879836363e-06,22.653938124765258,31.048749999172287,0.6015625,1.0
5,16,distance,M_only,0.6,98.1246335763065,4.336717875757229,98.16839342807533,5.347496288924379,28.87899999950605,1.0,0.6008064516129032
5,16,distance,joint,0.6,98.12462900954432,4.336756615399505,98.16839351622335,23.264303771247473,29.119949999767414,0.6015625,0.6008064516129032
5,16,distance,C_only,0.8,9.51447039657207e-06,7.07544957026087e-06,1.3590843451213232e-06,9.963365611508818,35.26990000045771,0.80078125,1.0
5,16,distance,M_only,0.8,98.13545600557927,4.087139422043765,98.13364401951533,4.974528783700833,30.825150000055146,1.0,0.8004032258064516
5,16,distance,joint,0.8,98.13545439829035,4.087153872224136,98.13364404450228,11.132447923301916,28.492150000602123,0.80078125,0.8004032258064516
5,16,distance,C_only,0.9,3.648618504296022e-06,1.949659191138461e-06,4.7502179736452236e-07,5.3663632023963,27.249650000158,0.8984375,1.0
5,16,distance,M_only,0.9,98.0007058458664,2.5092886320220953,98.01230129904538,3.059911562106828,34.101350001037645,1.0,0.8991935483870968
5,16,distance,joint,0.9,98.0007052187196,2.509293561842824,98.01230130753163,6.176782671078131,36.14780000043538,0.8984375,0.8991935483870968
5,16,distance,C_only,0.95,1.484118100338939e-06,5.481812731360854e-07,1.6052188076089187e-07,2.9089330841178405,34.53075000015815,0.94921875,1.0
5,16,distance,M_only,0.95,97.86623446377824,1.3439560156915074,97.86919276111777,1.6891166713638366,34.29054999924119,1.0,0.9495967741935484
5,16,distance,joint,0.95,97.86623416024061,1.3439563135161696,97.86919276130881,3.3636203163895955,30.239499998970132,0.94921875,0.9495967741935484
5,16,distance,C_only,1.0,0.0,0.0,0.0,0.0,30.290350000541366,1.0,1.0
5,16,distance,M_only,1.0,0.0,0.0,0.0,0.0,29.360649999944144,1.0,1.0
5,16,distance,joint,1.0,0.0,0.0,0.0,0.0,29.679200000828132,1.0,1.0
5,16,magnitude,C_only,0.4,7.226989322516527e-05,7.506033407161166e-05,1.1147092020506778e-05,40.25715872232698,31.637850000151957,0.3984375,1.0
5,16,magnitude,M_only,0.4,98.22094908454065,13.639952374921402,98.79733976087556,12.556303799957613,28.755350000210456,1.0,0.39919354838709675
5,16,magnitude,joint,0.4,98.22094396077794,13.639949622194884,98.79733650186225,41.85888575780171,33.63724999962869,0.3984375,0.39919354838709675
5,16,magnitude,C_only,0.6,3.392559883160082e-05,3.082805627973247e-05,4.827088829037132e-06,22.88400089042539,31.409549999807496,0.6015625,1.0
5,16,magnitude,M_only,0.6,97.96221705242284,18.56650865049724,98.26524663066832,15.604325214987163,32.35885000049166,1.0,0.6008064516129032
5,16,magnitude,joint,0.6,97.9622152914165,18.566498943991576,98.26524548220117,27.52491834343283,36.67740000037156,0.6015625,0.6008064516129032
5,16,magnitude,C_only,0.8,1.0244167579910044e-05,6.689821716192283e-06,1.2601262125648738e-06,9.632608152163154,33.13784999954805,0.80078125,1.0
5,16,magnitude,M_only,0.8,50.2070277056208,46.86879053840768,51.15825603573151,37.840111271105094,35.14724999968166,1.0,0.8004032258064516
5,16,magnitude,joint,0.8,50.20702670545987,46.86878661661405,51.15825501112315,38.923922170210645,25.921599999492173,0.80078125,0.8004032258064516
5,16,magnitude,C_only,0.9,3.840698103505284e-06,1.5630054095280045e-06,3.785379588841399e-07,4.810068489619891,31.916399999317946,0.8984375,1.0
5,16,magnitude,M_only,0.9,84.1522539403312,27.129599412405724,84.3069472958626,22.60449014100621,28.163350000795617,1.0,0.8991935483870968
5,16,magnitude,joint,0.9,84.15225327672876,27.129599015302162,84.30694718808851,23.10464717092225,33.52244999950926,0.8984375,0.8991935483870968
5,16,magnitude,C_only,0.95,1.5437247840245117e-06,4.868646060514582e-07,1.2894836490087456e-07,2.6478006508614937,39.80100000080711,0.94921875,1.0
5,16,magnitude,M_only,0.95,85.38647378487629,19.03530133200631,85.45136395333516,15.913160049062085,51.78109999997105,1.0,0.9495967741935484
5,16,magnitude,joint,0.95,85.38647342028108,19.035301287225884,85.45136392978822,16.131441002707103,30.296100000668957,0.94921875,0.9495967741935484
5,16,magnitude,C_only,1.0,0.0,0.0,0.0,0.0,35.60994999952527,1.0,1.0
5,16,magnitude,M_only,1.0,0.0,0.0,0.0,0.0,39.384050000080606,1.0,1.0
5,16,magnitude,joint,1.0,0.0,0.0,0.0,0.0,28.76789999936591,1.0,1.0
5,16,physics_proxy,C_only,0.4,4.65621595713703e-05,6.32050231508459e-05,8.787289964601423e-06,29.72435358210332,26.201500000752276,0.3984375,1.0
5,16,physics_proxy,M_only,0.4,97.91083070537347,13.776096994404096,98.5974080451499,13.655543768132244,26.2310999996771,1.0,0.39919354838709675
5,16,physics_proxy,joint,0.4,97.91080912595123,13.77610673932684,98.597409341309,31.942191837608906,26.71585000007326,0.3984375,0.39919354838709675
5,16,physics_proxy,C_only,0.6,2.325332688207615e-05,2.3796340156381548e-05,3.3991032622469427e-06,15.606389860386702,34.34250000009342,0.6015625,1.0
5,16,physics_proxy,M_only,0.6,97.79097693311999,19.74241568638843,98.12147959311913,17.257872353624947,35.95300000051793,1.0,0.6008064516129032
5,16,physics_proxy,joint,0.6,97.79096693743485,19.742415408870432,98.12148011615,23.048015249642116,34.93040000012115,0.6015625,0.6008064516129032
5,16,physics_proxy,C_only,0.8,9.990907983744064e-06,5.025091961184491e-06,8.817551109933818e-07,5.989428714490037,33.40440000010858,0.80078125,1.0
5,16,physics_proxy,M_only,0.8,1.7992020685139931,110.18313596689123,2.28814931431857,94.50788428319964,29.805999999553023,1.0,0.8004032258064516
