n,method,scenario,budget,count,port_error_pct_mean,port_error_pct_std,node_voltage_error_pct_mean,node_voltage_error_pct_std,branch_current_error_pct_mean,branch_current_error_pct_std,displacement_current_error_pct_mean,displacement_current_error_pct_std,solve_ms_mean,solve_ms_std
8,distance,M_only,0.6,2,98.57875932810941,0.00010688712273321244,4.125887612343338,0.04716840768696873,98.61882342434009,0.0023665176140141853,5.090922338053959,0.3565929415100082,11.502249999921332,0.03100000003541936
8,distance,M_only,0.8,2,98.04146187449479,0.00022471364324871956,3.437237478231305,0.050913951560765724,98.04272968982832,0.00035192933629701884,4.359663728376802,0.25015666254548075,8.737050000036106,0.9081000002879591
8,distance,M_only,0.9,2,98.24652790995651,0.0001902078574360644,2.217747258032409,0.03252477577746338,98.24645693034869,0.00020127152271243176,2.80844688095209,0.14370891839468114,7.605450000937708,0.009249999948224286
8,distance,M_only,0.95,2,97.94285627683394,0.0002370269985974005,2.613102095634303,0.12025717194568442,97.96734388984004,0.0017556759395347399,3.0484520901699543,0.4875664326486686,9.960625000530854,2.019174999986717
8,distance,M_only,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.109850000342703,4.569350000565464
8,distance,joint,0.4,2,98.19233190949663,0.0001853012796573239,3.6555743721413267,0.020904978666759888,98.24816036042178,0.003734521975388816,37.89376572018038,2.1829006515153857,11.591574999329168,0.5947749996266793
8,distance,joint,0.6,2,98.57875571078773,0.00010732140082581054,4.125873338007821,0.04717396094128157,98.61882335647525,0.0023664980509678912,22.57649051974674,1.8814787059412126,14.278475000082835,1.0113249995811202
8,distance,joint,0.8,2,98.04146051855389,0.00022460890358644292,3.437236578806008,0.050913871988744974,98.04272969002744,0.0003519293411571311,11.44933183526587,1.487412079407262,9.53034999929514,0.3950000000259024
8,distance,joint,0.9,2,98.24652740318018,0.00019018355714450763,2.2177471079551045,0.0325247546034102,98.24645693036942,0.00020127151982052283,6.399678029615142,0.9609009157823034,7.619100000283652,0.1864999999270367
8,distance,joint,0.95,2,97.94285598034706,0.00023700114904556813,2.6131019901904593,0.1202573556470572,97.96734388973363,0.0017556753774741196,4.136855807207624,0.685592290168636,8.721650000097725,0.8907500000532309
8,distance,joint,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2867500001812,3.3382999999957974
8,magnitude,C_only,0.4,2,4.335554259796673e-05,1.44493086193148e-06,4.268769900182034e-05,7.027781804981585e-06,5.923990125469994e-06,1.1360008430326332e-06,39.765504028457755,6.263322616404157,11.078824999913195,0.05947499948888435
8,magnitude,C_only,0.6,2,2.091945542911101e-05,3.8156458096437044e-07,1.9414791400532283e-05,3.5472195726342464e-06,2.7005042872991985e-06,6.361862113525254e-07,22.65656447964381,2.371885682431291,7.907225000053586,0.12372499986668117
8,magnitude,C_only,0.8,2,7.289986802839826e-06,3.431026646029084e-08,5.160329218301407e-06,7.63702197762033e-07,8.198071151239794e-07,1.7654829810565724e-07,11.320795418354422,1.339505869042223,8.045850000144128,0.19930000007661874
8,magnitude,C_only,0.9,2,2.456418223705391e-06,1.221408770612964e-07,9.176331583557249e-07,1.1121745832859828e-07,2.4576770708134746e-07,2.9022296098598257e-08,5.7431128561074445,1.0008729111341093,8.237524999913148,0.22542499982591835
8,magnitude,C_only,0.95,2,1.158702038680852e-06,4.0151954057877384e-08,4.800963619212883e-07,7.98112703239113e-08,1.1684880712501344e-07,5.19044607389677e-08,3.3852970418488155,0.009314708870383104,11.431675000039832,2.999625000029482
8,magnitude,C_only,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.00372500013691,0.8929250002438494
8,magnitude,M_only,0.4,2,98.14298361857797,0.0001247565345181556,14.691549144617928,1.1061978894968671,98.70581054016799,0.03441999912467253,13.826197840392126,2.5347285069190306,9.408049999819923,1.4347999999699823
8,magnitude,M_only,0.6,2,97.86691967694742,0.00019309933954758662,20.229110894816557,1.260043967595177,98.17199853382076,0.018784503921949636,16.681933206770317,4.041464808463235,8.381424999697629,0.3155749996039958
