strategy,K,meanFitRelErrPct,stdFitRelErrPct,meanEff_Lsigma,stdPct_Lsigma,shiftPct_Lsigma,meanEff_Cps,stdPct_Cps,shiftPct_Cps,meanEff_Cg,stdPct_Cg,shiftPct_Cg,meanEff_Rac,stdPct_Rac,shiftPct_Rac
uniform_40_mismatch,40,3.76437903926164,0.0231657575378489,2.05227009297091e-06,0.0568435191333768,2.61350464854552,8.47332458084056e-11,1.03587103954807,5.91655726050702,9.80396935468077e-11,1.40372188121482,-18.3002553776602,0.0991118544653234,0.0511674431083549,-50.4440727673383
full_260_mismatch,260,6.18641352864122,0.00587736076572443,2.05125101292246e-06,0.0261712899659128,2.56255064612286,8.47936367528174e-11,0.56301511387782,5.99204594102174,1.5003295756023e-10,0.388507514523717,25.0274646335249,0.0992268789922091,0.0244115223961962,-50.3865605038954
eopt_40_mismatch,40,33.4340335534539,0.0502774074589809,2.0518871744446e-06,0.059980660740011,2.59435872223013,8.48398926858739e-11,0.771383353158709,6.04986585734238,1.49914217100103e-10,0.485374770399033,24.9285142500856,0.116909547221678,0.405789894946469,-41.545226389161
