f_Hz,Z_real,Z_imag,fit_real,fit_imag,relative_error
10194.0614080515,0.200000656408824,0.12810205152621,0.200000656408824,0.128102051526213,1.19221422040416e-14
10352.0185545165,0.200000676908608,0.130087001554218,0.200000676908608,0.130087001554223,2.19874374797985e-14
10512.4232495218,0.200000698048605,0.132102708729763,0.200000698048605,0.132102708729768,2.20018666407576e-14
10675.3134178717,0.200000719848811,0.134149649650202,0.200000719848811,0.134149649650197,1.98247383288995e-14
10840.7275720159,0.200000742329844,0.136228308298478,0.200000742329844,0.136228308298492,5.52843864819314e-14
11008.704821155,0.200000765512967,0.138339176157592,0.200000765512967,0.138339176157579,5.02196822608055e-14
11179.2848804875,0.200000789420106,0.140482752326849,0.200000789420106,0.140482752326847,9.42633348201411e-15
11352.5080805995,0.200000814073872,0.142659543639914,0.200000814073872,0.142659543639908,2.46300453992747e-14
11528.4153770001,0.200000839497583,0.144870064784692,0.200000839497583,0.144870064784698,2.42773667788823e-14
11707.0483598048,0.200000865715285,0.147114838425065,0.200000865715285,0.147114838425061,1.65454869850113e-14
11888.4492635684,0.200000892751774,0.14939439532453,0.200000892751774,0.149394395324521,3.73576139663538e-14
12072.660977271,0.200000920632623,0.151709274471738,0.200000920632623,0.151709274471735,1.55903048768805e-14
12259.7270544582,0.2000009493842,0.154060023207996,0.2000009493842,0.154060023208011,5.96983393892006e-14
12449.6917235382,0.200000979033699,0.156447197356732,0.200000979033699,0.156447197356734,6.44915495870852e-15
12642.5998982393,0.200001009609162,0.158871361354982,0.200001009609162,0.158871361354983,1.30398561313153e-15
12838.4971882289,0.200001041139508,0.161333088386909,0.200001041139508,0.161333088386911,8.65198531210936e-15
13037.4299098966,0.200001073654559,0.163832960519391,0.200001073654559,0.163832960519407,6.36621484577425e-14
13239.4450973054,0.200001107185068,0.166371568839722,0.200001107185068,0.166371568839715,2.64591240015234e-14
13444.5905133119,0.200001141762747,0.168949513595439,0.200001141762747,0.168949513595429,3.98619237301842e-14
13652.9146608588,0.200001177420301,0.171567404336329,0.200001177420301,0.171567404336322,2.48584632511423e-14
13864.4667944427,0.200001214191455,0.174225860058626,0.200001214191455,0.174225860058627,2.6160277331329e-15
14079.2969317596,0.200001252110987,0.176925509351461,0.200001252110987,0.176925509351456,1.72548778383806e-14
14297.4558655304,0.200001291214763,0.179666990545569,0.200001291214763,0.179666990545563,2.35382287142002e-14
14518.9951755098,0.200001331539767,0.18245095186432,0.200001331539767,0.182450951864332,4.5828823876336e-14
14743.9672406821,0.200001373124138,0.185278051577076,0.200001373124138,0.185278051577093,6.13892374277476e-14
14972.4252516445,0.200001416007208,0.188148958154945,0.200001416007208,0.188148958154947,1.00068650083249e-14
15204.4232231833,0.200001460229536,0.191064350428937,0.200001460229536,0.191064350428931,2.07719572804033e-14
15440.016007045,0.200001505832949,0.194024917750589,0.200001505832949,0.194024917750589,1.49742181655157e-15
15679.2593049047,0.200001552860578,0.197031360155075,0.200001552860578,0.197031360155073,6.22905014784211e-15
15922.2096815359,0.200001601356904,0.200084388526842,0.200001601356904,0.200084388526847,1.61883954011991e-14
16168.924578184,0.200001651367795,0.203184724767836,0.200001651367795,0.203184724767844,2.72587950809701e-14
16419.4623261478,0.200001702940551,0.206333101968321,0.200001702940552,0.206333101968326,1.62272704010409e-14
16673.8821605701,0.200001756123953,0.209530264580359,0.200001756123953,0.209530264580359,5.82855252192253e-16
16932.2442344435,0.200001810968301,0.212776968593979,0.200001810968301,0.212776968593964,5.26563135236386e-14
17194.6096328321,0.200001867525469,0.216073981716092,0.200001867525469,0.216073981716093,4.52883881501318e-15
17461.0403873139,0.200001925848949,0.219422083552166,0.200001925848949,0.219422083552161,1.80437805850913e-14
17731.5994906475,0.200001985993906,0.222822065790741,0.200001985993906,0.22282206579073,3.68018776478271e-14
18006.3509116651,0.200002048017226,0.226274732390798,0.200002048017226,0.226274732390792,2.00366463306344e-14
18285.359610397,0.200002111977572,0.22978089977204,0.200002111977573,0.229780899772031,2.96115688611573e-14
18568.6915534304,0.200002177935441,0.233341397008134,0.200002177935441,0.233341397008132,4.42626974342322e-15
18856.4137295055,0.200002245953216,0.236957066022946,0.200002245953216,0.236957066022946,2.15012900660818e-15
19148.5941653545,0.200002316095231,0.240628761789835,0.200002316095231,0.240628761789829,1.95154748572048e-14
19445.3019417847,0.20000238842783,0.244357352534031,0.20000238842783,0.244357352534031,1.14604623115332e-15
19746.6072100116,0.200002463019425,0.24814371993817,0.200002463019425,0.248143719938177,2.39491237654771e-14
20052.581208245,0.200002539940569,0.251988759351013,0.200002539940569,0.251988759351015,6.21414537906998e-15
20363.2962785319,0.200002619264017,0.255893379999415,0.200002619264017,0.255893379999414,3.07772691061431e-15
20678.8258838605,0.200002701064796,0.259858505203583,0.200002701064796,0.259858505203589,1.6929421840418e-14
20999.2446255291,0.200002785420276,0.263885072595687,0.200002785420276,0.263885072595691,1.44181171988151e-14
21324.6282607845,0.200002872410245,0.267974034341858,0.200002872410245,0.267974034341862,1.01266862030753e-14
21655.0537207332,0.20000296211698,0.272126357367652,0.20000296211698,0.272126357367632,5.85165808751948e-14
21990.5991285302,0.200003054625332,0.276343023587006,0.200003054625332,0.276343023586996,2.75017420089182e-14
22331.3438178505,0.200003150022799,0.280625030134759,0.200003150022799,0.280625030134757,5.15541180922921e-15
22677.3683516452,0.200003248399612,0.284973389602796,0.200003248399612,0.284973389602783,3.82667134666359e-14
23028.7545411901,0.200003349848822,0.289389130279851,0.200003349848822,0.289389130279865,3.85036591195446e-14
23385.5854654276,0.200003454466384,0.293873296395052,0.200003454466384,0.293873296395063,2.88900651780068e-14
