strategy,K,biasPct_Lsigma,stdPct_Lsigma,rmsePct_Lsigma,biasPct_Cps,stdPct_Cps,rmsePct_Cps,biasPct_Cg,stdPct_Cg,rmsePct_Cg,biasPct_Rac,stdPct_Rac,rmsePct_Rac,meanRmsePct
full_260_4param,260,-0.00032566414513423,0.0225834528398079,0.0222608764000535,0.019795382947499,0.660455483054008,0.651252949207006,-0.0271197895091072,0.441383033773715,0.435876368759945,-0.00337548244722136,0.0298272653672716,0.029591225377587,0.284745354936148
eopt_nominal_4param,40,0.0141740347103126,0.0587784522264668,0.0596414125701376,-0.0604000632701372,0.657238514381464,0.650591152507632,0.00431478533381017,0.44523596037073,0.438850565581206,-0.0968205052566221,0.461056041391249,0.464621758627372,0.403426222321587
eopt_prior_avg_4param,40,0.00616249792408714,0.0476554154218417,0.0473722300721231,-0.16111972833075,1.09563138814029,1.09181973335564,0.0990774284870318,0.773666703534341,0.768943941976967,0.0062331392977451,0.100722417605148,0.099468588691873,0.501901123524151
log_uniform_4param,40,0.0015133960973004,0.0549398121428646,0.0541704145539471,-0.0802315965304599,1.42900631467233,1.4107273344784,0.0679194918177975,0.970823296930909,0.959261393234797,-0.0214127625712177,0.0691694294262453,0.071457812312236,0.623904238644846
