node,P1,P2,P3,P4,S1,S2,S3,S4
P1,1.721252189104457e-11,-1.097168998452540e-11,-1.247464740974375e-13,-1.999666692589557e-14,-1.301269209541213e-12,-2.398200574278247e-13,-6.289375418076381e-14,-3.771247322515299e-14
P2,-1.097168998452540e-11,2.572185241295454e-11,-1.086279146494277e-11,-1.201248871116169e-13,-6.430224501035883e-13,-4.798427159096155e-13,-1.656640420823930e-13,-4.214360738036629e-14
P3,-1.247464740974376e-13,-1.086279146494277e-11,2.572575649679717e-11,-1.094559167178677e-11,-2.130560641224700e-13,-4.976383117047488e-13,-4.759121855712207e-13,-2.020745371507859e-13
P4,-1.999666692589556e-14,-1.201248871116169e-13,-1.094559167178678e-11,1.737425070461679e-11,-6.080488279946178e-14,-2.191545757785204e-13,-6.360241170848149e-13,-1.186149893902206e-12
S1,-1.301269209541213e-12,-6.430224501035884e-13,-2.130560641224699e-13,-6.080488279946180e-14,1.904737190182833e-11,-1.418651035694965e-11,-4.966694170828849e-13,-3.194749259159943e-13
S2,-2.398200574278247e-13,-4.798427159096154e-13,-4.976383117047487e-13,-2.191545757785204e-13,-1.418651035694964e-11,3.060560701790907e-11,-1.384733964373769e-11,-5.074550024294085e-13
S3,-6.289375418076379e-14,-1.656640420823930e-13,-4.759121855712204e-13,-6.360241170848151e-13,-4.966694170828848e-13,-1.384733964373769e-11,3.058582899530802e-11,-1.421455729677162e-11
S4,-3.771247322515299e-14,-4.214360738036627e-14,-2.020745371507859e-13,-1.186149893902206e-12,-3.194749259159943e-13,-5.074550024294084e-13,-1.421455729677162e-11,1.880874960135668e-11
