node,P1,P2,P3,P4,S1,S2,S3,S4
P1,8.803305722670405e-08,7.061945285797122e-08,5.729097176030258e-08,4.775506185843484e-08,6.084715884511311e-08,5.769874591559179e-08,5.084976494147105e-08,4.388691613032718e-08
P2,7.061945285797122e-08,8.920385508770472e-08,7.118946060474213e-08,5.729073544526148e-08,5.771696642336251e-08,6.193933175731410e-08,5.825161791603378e-08,5.086723567124736e-08
P3,5.729097176030258e-08,7.118946060474213e-08,8.920365594413359e-08,7.061894478826124e-08,5.086736692312785e-08,5.825163812226405e-08,6.193918576736012e-08,5.771672187623631e-08
P4,4.775506185843484e-08,5.729073544526148e-08,7.061894478826124e-08,8.802822315268515e-08,4.388689368903889e-08,5.084960169538756e-08,5.769849620858922e-08,6.084734078027113e-08
S1,6.084715884511311e-08,5.771696642336251e-08,5.086736692312785e-08,4.388689368903889e-08,8.171818911549687e-08,6.314099037772855e-08,5.079213719508603e-08,4.283778087569158e-08
S2,5.769874591559179e-08,6.193933175731410e-08,5.825163812226405e-08,5.084960169538756e-08,6.314099037772855e-08,8.278987813836296e-08,6.366122662387799e-08,5.079195530378370e-08
S3,5.084976494147105e-08,5.825161791603378e-08,6.193918576736012e-08,5.769849620858922e-08,5.079213719508603e-08,6.366122662387799e-08,8.278968060004831e-08,6.314049595529896e-08
S4,4.388691613032718e-08,5.086723567124736e-08,5.771672187623631e-08,6.084734078027113e-08,4.283778087569158e-08,5.079195530378370e-08,6.314049595529896e-08,8.171477500929740e-08
