node,P1,P2,P3,P4,S1,S2,S3,S4
P1,1.815274831108912e-11,-1.057844565289826e-11,-3.733525345992991e-14,-2.999250848437444e-15,-2.818755229724773e-12,-5.259025943066079e-13,-3.833522880406464e-14,-2.101544249792687e-14
P2,-1.057844565289825e-11,2.619875177885632e-11,-1.055243424806424e-11,-3.731995076292460e-14,-4.937074511034324e-13,-1.683370090181611e-12,-4.761657660893970e-13,-1.979636852088567e-14
P3,-3.733525345992989e-14,-1.055243424806423e-11,2.619738031742491e-11,-1.057743315537041e-11,-1.979268396425439e-14,-4.762916011240523e-13,-1.683397452542862e-12,-4.933997243268670e-13
P4,-2.999250848437444e-15,-3.731995076292459e-14,-1.057743315537041e-11,1.815556957310930e-11,-2.100046154963921e-14,-3.832154431527506e-14,-5.262057495919602e-13,-2.822024924627667e-12
S1,-2.818755229724774e-12,-4.937074511034326e-13,-1.979268396425440e-14,-2.100046154963920e-14,1.869086164350590e-11,-1.275414631994786e-11,-3.580742902853913e-13,-2.511900008361067e-13
S2,-5.259025943066078e-13,-1.683370090181612e-12,-4.762916011240525e-13,-3.832154431527506e-14,-1.275414631994786e-11,2.893282354629708e-11,-1.250780123621928e-11,-3.581579149191894e-13
S3,-3.833522880406462e-14,-4.761657660893971e-13,-1.683397452542862e-12,-5.262057495919602e-13,-3.580742902853913e-13,-1.250780123621927e-11,2.891357892554777e-11,-1.273486102120081e-11
S4,-2.101544249792687e-14,-1.979636852088566e-14,-4.933997243268669e-13,-2.822024924627668e-12,-2.511900008361066e-13,-3.581579149191891e-13,-1.273486102120081e-11,1.867530584979642e-11
